"","coords.x1","coords.x2","scientific"
"3318",58.250137,0.5168055,"Carcharhinus longimanus"
"3319",58.250137,0.5168055,"Carcharhinus longimanus"
"3320",58.250137,0.5168055,"Carcharhinus longimanus"
"3321",58.250137,0.5168055,"Carcharhinus longimanus"
"3322",58.250137,0.5168055,"Carcharhinus longimanus"
"3323",58.250137,0.5168055,"Carcharhinus longimanus"
"3324",58.250137,0.5168055,"Carcharhinus longimanus"
"3325",58.250137,0.5168055,"Carcharhinus longimanus"
"3326",58.250137,0.5168055,"Carcharhinus longimanus"
"3327",58.250137,0.5168055,"Carcharhinus longimanus"
"3328",58.250137,0.5168055,"Carcharhinus longimanus"
"3329",58.250137,0.5168055,"Carcharhinus longimanus"
"3330",58.250137,0.5168055,"Carcharhinus longimanus"
"3331",58.250137,0.5168055,"Carcharhinus longimanus"
"3332",58.250137,0.5168055,"Carcharhinus longimanus"
"3333",58.250137,0.5168055,"Carcharhinus longimanus"
"3334",58.250137,0.5168055,"Carcharhinus longimanus"
"3335",58.250137,0.5168055,"Carcharhinus longimanus"
"3336",58.250137,0.5168055,"Carcharhinus longimanus"
"3337",58.250137,0.5168055,"Carcharhinus longimanus"
"3338",58.250137,0.5168055,"Carcharhinus longimanus"
"3339",58.250137,0.5168055,"Carcharhinus longimanus"
"3340",58.250137,0.5168055,"Carcharhinus longimanus"
"3341",58.250137,0.5168055,"Carcharhinus longimanus"
"3342",58.250137,0.5168055,"Carcharhinus longimanus"
"3343",58.250137,0.5168055,"Carcharhinus longimanus"
"3344",58.250137,0.5168055,"Carcharhinus longimanus"
"3345",58.250137,0.5168055,"Carcharhinus longimanus"
"3346",58.250137,0.5168055,"Carcharhinus longimanus"
"3347",58.250137,0.5168055,"Carcharhinus longimanus"
"3348",58.250137,0.5168055,"Carcharhinus longimanus"
"3349",58.250137,0.5168055,"Carcharhinus longimanus"
"3350",58.250137,0.5168055,"Carcharhinus longimanus"
"3351",58.250137,0.5168055,"Carcharhinus longimanus"
"3352",58.250137,0.5168055,"Carcharhinus longimanus"
"3353",58.250137,0.5168055,"Carcharhinus longimanus"
"3354",58.250137,0.5168055,"Carcharhinus longimanus"
"3355",58.250137,0.5168055,"Carcharhinus longimanus"
"3356",58.250137,0.5168055,"Carcharhinus longimanus"
"3357",58.250137,0.5168055,"Carcharhinus longimanus"
"3358",58.250137,0.5168055,"Carcharhinus longimanus"
"3359",50.2516,0.51976666666667,"Carcharhinus longimanus"
"3360",55.9892333333329,0.51976666666667,"Carcharhinus longimanus"
"3361",55.9892333333329,0.51976666666667,"Carcharhinus longimanus"
"3362",46.8048799999999,0.536533333333329,"Carcharhinus longimanus"
"3363",46.8048799999999,0.536533333333329,"Carcharhinus longimanus"
"3364",59.871866666667,0.57006666666667,"Carcharhinus longimanus"
"3365",56.366802,0.5834722,"Carcharhinus longimanus"
"3366",56.366802,0.5834722,"Carcharhinus longimanus"
"3367",49.2516,0.6036,"Carcharhinus longimanus"
"3368",47.3689666666669,0.6539,"Carcharhinus longimanus"
"3369",47.3689666666669,0.6539,"Carcharhinus longimanus"
"3370",47.3689666666669,0.6539,"Carcharhinus longimanus"
"3371",47.3689666666669,0.6539,"Carcharhinus longimanus"
"3372",47.3689666666669,0.6539,"Carcharhinus longimanus"
"3373",63.966805,0.70013887,"Carcharhinus longimanus"
"3374",63.966805,0.70013887,"Carcharhinus longimanus"
"3375",63.966805,0.70013887,"Carcharhinus longimanus"
"3376",63.966805,0.70013887,"Carcharhinus longimanus"
"3377",63.966805,0.70013887,"Carcharhinus longimanus"
"3378",63.966805,0.70013887,"Carcharhinus longimanus"
"3379",63.966805,0.70013887,"Carcharhinus longimanus"
"3380",56.0671666666669,0.78808333333333,"Carcharhinus longimanus"
"3381",56.0671666666669,0.78808333333333,"Carcharhinus longimanus"
"3382",51.90549,0.855129999999999,"Carcharhinus longimanus"
"3383",51.90549,0.855129999999999,"Carcharhinus longimanus"
"3384",61.1006,0.87186666666667,"Carcharhinus longimanus"
"3385",67.1508999999999,0.88863333333333,"Carcharhinus longimanus"
"3386",51.654,0.905449999999999,"Carcharhinus longimanus"
"3387",94.385633333333,0.92216666666667,"Carcharhinus longimanus"
"3388",79.1509999999999,0.989233333333329,"Carcharhinus longimanus"
"3389",49.8383333333329,1.06706666666669,"Carcharhinus longimanus"
"3390",49.8383333333329,1.06706666666669,"Carcharhinus longimanus"
"3391",52.972526666667,1.1509,"Carcharhinus longimanus"
"3392",52.972526666667,1.1509,"Carcharhinus longimanus"
"3393",52.972526666667,1.1509,"Carcharhinus longimanus"
"3394",81.771366666667,1.16766666666669,"Carcharhinus longimanus"
"3395",57.3689666666669,1.21806666666669,"Carcharhinus longimanus"
"3396",51.3521,1.3019,"Carcharhinus longimanus"
"3397",-13.400139,1.3334723,"Carcharhinus longimanus"
"3398",-13.400139,1.3334723,"Carcharhinus longimanus"
"3399",-13.400139,1.3334723,"Carcharhinus longimanus"
"3400",-13.400139,1.3334723,"Carcharhinus longimanus"
"3401",-13.400139,1.3334723,"Carcharhinus longimanus"
"3402",-13.400139,1.3334723,"Carcharhinus longimanus"
"3403",-13.400139,1.3334723,"Carcharhinus longimanus"
"3404",-13.400139,1.3334723,"Carcharhinus longimanus"
"3405",-13.400139,1.3334723,"Carcharhinus longimanus"
"3406",-13.400139,1.3334723,"Carcharhinus longimanus"
"3407",-13.400139,1.3334723,"Carcharhinus longimanus"
"3408",-13.400139,1.3334723,"Carcharhinus longimanus"
"3409",-13.400139,1.3334723,"Carcharhinus longimanus"
"3410",-13.400139,1.3334723,"Carcharhinus longimanus"
"3411",-13.400139,1.3334723,"Carcharhinus longimanus"
"3412",-13.400139,1.3334723,"Carcharhinus longimanus"
"3413",-13.400139,1.3334723,"Carcharhinus longimanus"
"3414",-13.400139,1.3334723,"Carcharhinus longimanus"
"3415",-13.400139,1.3334723,"Carcharhinus longimanus"
"3416",-13.400139,1.3334723,"Carcharhinus longimanus"
"3417",-13.400139,1.3334723,"Carcharhinus longimanus"
"3418",-13.400139,1.3334723,"Carcharhinus longimanus"
"3419",-13.400139,1.3334723,"Carcharhinus longimanus"
"3420",-13.400139,1.3334723,"Carcharhinus longimanus"
"3421",-13.400139,1.3334723,"Carcharhinus longimanus"
"3422",-13.400139,1.3334723,"Carcharhinus longimanus"
"3423",-13.400139,1.3334723,"Carcharhinus longimanus"
"3424",-13.400139,1.3334723,"Carcharhinus longimanus"
"3425",-13.400139,1.3334723,"Carcharhinus longimanus"
"3426",-13.400139,1.3334723,"Carcharhinus longimanus"
"3427",-13.400139,1.3334723,"Carcharhinus longimanus"
"3428",-13.400139,1.3334723,"Carcharhinus longimanus"
"3429",-13.400139,1.3334723,"Carcharhinus longimanus"
"3430",-13.400139,1.3334723,"Carcharhinus longimanus"
"3431",-13.400139,1.3334723,"Carcharhinus longimanus"
"3432",-13.400139,1.3334723,"Carcharhinus longimanus"
"3433",-13.400139,1.3334723,"Carcharhinus longimanus"
"3434",-13.400139,1.3334723,"Carcharhinus longimanus"
"3435",-13.400139,1.3334723,"Carcharhinus longimanus"
"3436",-13.400139,1.3334723,"Carcharhinus longimanus"
"3437",-13.400139,1.3334723,"Carcharhinus longimanus"
"3438",-13.400139,1.3334723,"Carcharhinus longimanus"
"3439",-13.400139,1.3334723,"Carcharhinus longimanus"
"3440",-13.400139,1.3334723,"Carcharhinus longimanus"
"3441",-13.400139,1.3334723,"Carcharhinus longimanus"
"3442",-13.400139,1.3334723,"Carcharhinus longimanus"
"3443",-13.400139,1.3334723,"Carcharhinus longimanus"
"3444",-13.400139,1.3334723,"Carcharhinus longimanus"
"3445",-13.400139,1.3334723,"Carcharhinus longimanus"
"3446",-13.400139,1.3334723,"Carcharhinus longimanus"
"3447",-13.400139,1.3334723,"Carcharhinus longimanus"
"3448",-13.400139,1.3334723,"Carcharhinus longimanus"
"3449",-13.400139,1.3334723,"Carcharhinus longimanus"
"3450",-13.400139,1.3334723,"Carcharhinus longimanus"
"3451",-13.400139,1.3334723,"Carcharhinus longimanus"
"3452",-13.400139,1.3334723,"Carcharhinus longimanus"
"3453",-13.400139,1.3334723,"Carcharhinus longimanus"
"3454",-13.400139,1.3334723,"Carcharhinus longimanus"
"3455",-13.400139,1.3334723,"Carcharhinus longimanus"
"3456",-13.400139,1.3334723,"Carcharhinus longimanus"
"3457",-13.400139,1.3334723,"Carcharhinus longimanus"
"3458",-13.400139,1.3334723,"Carcharhinus longimanus"
"3459",-13.400139,1.3334723,"Carcharhinus longimanus"
"3460",-13.400139,1.3334723,"Carcharhinus longimanus"
"3461",-13.400139,1.3334723,"Carcharhinus longimanus"
"3462",-13.400139,1.3334723,"Carcharhinus longimanus"
"3463",50.4192666666669,1.3856333333333,"Carcharhinus longimanus"
"3464",51.450138,1.4001389,"Carcharhinus longimanus"
"3465",51.450138,1.4001389,"Carcharhinus longimanus"
"3466",51.450138,1.4001389,"Carcharhinus longimanus"
"3467",51.450138,1.4001389,"Carcharhinus longimanus"
"3468",51.450138,1.4001389,"Carcharhinus longimanus"
"3469",51.450138,1.4001389,"Carcharhinus longimanus"
"3470",51.450138,1.4001389,"Carcharhinus longimanus"
"3471",51.450138,1.4001389,"Carcharhinus longimanus"
"3472",51.450138,1.4001389,"Carcharhinus longimanus"
"3473",51.450138,1.4001389,"Carcharhinus longimanus"
"3474",51.450138,1.4001389,"Carcharhinus longimanus"
"3475",51.450138,1.4001389,"Carcharhinus longimanus"
"3476",51.450138,1.4001389,"Carcharhinus longimanus"
"3477",51.450138,1.4001389,"Carcharhinus longimanus"
"3478",51.450138,1.4001389,"Carcharhinus longimanus"
"3479",51.450138,1.4001389,"Carcharhinus longimanus"
"3480",51.450138,1.4001389,"Carcharhinus longimanus"
"3481",51.450138,1.4001389,"Carcharhinus longimanus"
"3482",51.450138,1.4001389,"Carcharhinus longimanus"
"3483",51.450138,1.4001389,"Carcharhinus longimanus"
"3484",51.450138,1.4001389,"Carcharhinus longimanus"
"3485",51.450138,1.4001389,"Carcharhinus longimanus"
"3486",51.450138,1.4001389,"Carcharhinus longimanus"
"3487",51.450138,1.4001389,"Carcharhinus longimanus"
"3488",51.450138,1.4001389,"Carcharhinus longimanus"
"3489",51.450138,1.4001389,"Carcharhinus longimanus"
"3490",51.450138,1.4001389,"Carcharhinus longimanus"
"3491",51.450138,1.4001389,"Carcharhinus longimanus"
"3492",51.450138,1.4001389,"Carcharhinus longimanus"
"3493",51.450138,1.4001389,"Carcharhinus longimanus"
"3494",51.450138,1.4001389,"Carcharhinus longimanus"
"3495",51.450138,1.4001389,"Carcharhinus longimanus"
"3496",51.450138,1.4001389,"Carcharhinus longimanus"
"3497",51.450138,1.4001389,"Carcharhinus longimanus"
"3498",51.450138,1.4001389,"Carcharhinus longimanus"
"3499",51.450138,1.4001389,"Carcharhinus longimanus"
"3500",51.450138,1.4001389,"Carcharhinus longimanus"
"3501",51.450138,1.4001389,"Carcharhinus longimanus"
"3502",68.20121,1.40240999999999,"Carcharhinus longimanus"
"3503",68.20121,1.40240999999999,"Carcharhinus longimanus"
"3504",50.285133333333,1.4694666666667,"Carcharhinus longimanus"
"3505",50.766804,1.4834722,"Carcharhinus longimanus"
"3506",50.766804,1.4834722,"Carcharhinus longimanus"
"3507",50.766804,1.4834722,"Carcharhinus longimanus"
"3508",50.766804,1.4834722,"Carcharhinus longimanus"
"3509",50.766804,1.4834722,"Carcharhinus longimanus"
"3510",50.766804,1.4834722,"Carcharhinus longimanus"
"3511",50.766804,1.4834722,"Carcharhinus longimanus"
"3512",50.766804,1.4834722,"Carcharhinus longimanus"
"3513",50.766804,1.4834722,"Carcharhinus longimanus"
"3514",50.766804,1.4834722,"Carcharhinus longimanus"
"3515",50.766804,1.4834722,"Carcharhinus longimanus"
"3516",50.766804,1.4834722,"Carcharhinus longimanus"
"3517",50.766804,1.4834722,"Carcharhinus longimanus"
"3518",50.766804,1.4834722,"Carcharhinus longimanus"
"3519",50.766804,1.4834722,"Carcharhinus longimanus"
"3520",50.766804,1.4834722,"Carcharhinus longimanus"
"3521",50.766804,1.4834722,"Carcharhinus longimanus"
"3522",50.766804,1.4834722,"Carcharhinus longimanus"
"3523",50.766804,1.4834722,"Carcharhinus longimanus"
"3524",50.766804,1.4834722,"Carcharhinus longimanus"
"3525",50.766804,1.4834722,"Carcharhinus longimanus"
"3526",50.766804,1.4834722,"Carcharhinus longimanus"
"3527",50.766804,1.4834722,"Carcharhinus longimanus"
"3528",50.766804,1.4834722,"Carcharhinus longimanus"
"3529",50.766804,1.4834722,"Carcharhinus longimanus"
"3530",50.766804,1.4834722,"Carcharhinus longimanus"
"3531",50.766804,1.4834722,"Carcharhinus longimanus"
"3532",50.766804,1.4834722,"Carcharhinus longimanus"
"3533",50.766804,1.4834722,"Carcharhinus longimanus"
"3534",50.766804,1.4834722,"Carcharhinus longimanus"
"3535",57.184493333333,1.4862833333333,"Carcharhinus longimanus"
"3536",57.184493333333,1.4862833333333,"Carcharhinus longimanus"
"3537",54.48347,1.5334722,"Carcharhinus longimanus"
"3538",54.48347,1.5334722,"Carcharhinus longimanus"
"3539",54.48347,1.5334722,"Carcharhinus longimanus"
"3540",54.48347,1.5334722,"Carcharhinus longimanus"
"3541",54.48347,1.5334722,"Carcharhinus longimanus"
"3542",54.48347,1.5334722,"Carcharhinus longimanus"
"3543",79.1174666666669,1.55329999999999,"Carcharhinus longimanus"
"3544",48.9055,1.5868333333333,"Carcharhinus longimanus"
"3545",48.9055,1.5868333333333,"Carcharhinus longimanus"
"3546",54.4695166666669,1.6204666666667,"Carcharhinus longimanus"
"3547",54.4695166666669,1.6204666666667,"Carcharhinus longimanus"
"3548",54.4695166666669,1.6204666666667,"Carcharhinus longimanus"
"3549",51.53347,1.6334722,"Carcharhinus longimanus"
"3550",51.53347,1.6334722,"Carcharhinus longimanus"
"3551",51.53347,1.6334722,"Carcharhinus longimanus"
"3552",51.53347,1.6334722,"Carcharhinus longimanus"
"3553",51.53347,1.6334722,"Carcharhinus longimanus"
"3554",51.53347,1.6334722,"Carcharhinus longimanus"
"3555",51.53347,1.6334722,"Carcharhinus longimanus"
"3556",51.53347,1.6334722,"Carcharhinus longimanus"
"3557",51.53347,1.6334722,"Carcharhinus longimanus"
"3558",51.53347,1.6334722,"Carcharhinus longimanus"
"3559",51.53347,1.6334722,"Carcharhinus longimanus"
"3560",51.53347,1.6334722,"Carcharhinus longimanus"
"3561",51.53347,1.6334722,"Carcharhinus longimanus"
"3562",51.53347,1.6334722,"Carcharhinus longimanus"
"3563",51.53347,1.6334722,"Carcharhinus longimanus"
"3564",51.53347,1.6334722,"Carcharhinus longimanus"
"3565",51.53347,1.6334722,"Carcharhinus longimanus"
"3566",51.53347,1.6334722,"Carcharhinus longimanus"
"3567",51.53347,1.6334722,"Carcharhinus longimanus"
"3568",51.53347,1.6334722,"Carcharhinus longimanus"
"3569",51.53347,1.6334722,"Carcharhinus longimanus"
"3570",51.53347,1.6334722,"Carcharhinus longimanus"
"3571",51.53347,1.6334722,"Carcharhinus longimanus"
"3572",51.53347,1.6334722,"Carcharhinus longimanus"
"3573",51.53347,1.6334722,"Carcharhinus longimanus"
"3574",51.53347,1.6334722,"Carcharhinus longimanus"
"3575",51.53347,1.6334722,"Carcharhinus longimanus"
"3576",51.53347,1.6334722,"Carcharhinus longimanus"
"3577",51.53347,1.6334722,"Carcharhinus longimanus"
"3578",51.53347,1.6334722,"Carcharhinus longimanus"
"3579",51.53347,1.6334722,"Carcharhinus longimanus"
"3580",51.53347,1.6334722,"Carcharhinus longimanus"
"3581",51.53347,1.6334722,"Carcharhinus longimanus"
"3582",51.53347,1.6334722,"Carcharhinus longimanus"
"3583",51.53347,1.6334722,"Carcharhinus longimanus"
"3584",51.53347,1.6334722,"Carcharhinus longimanus"
"3585",51.53347,1.6334722,"Carcharhinus longimanus"
"3586",51.53347,1.6334722,"Carcharhinus longimanus"
"3587",51.53347,1.6334722,"Carcharhinus longimanus"
"3588",51.53347,1.6334722,"Carcharhinus longimanus"
"3589",51.53347,1.6334722,"Carcharhinus longimanus"
"3590",51.53347,1.6334722,"Carcharhinus longimanus"
"3591",51.53347,1.6334722,"Carcharhinus longimanus"
"3592",51.53347,1.6334722,"Carcharhinus longimanus"
"3593",51.633472,1.7168056,"Carcharhinus longimanus"
"3594",51.633472,1.7168056,"Carcharhinus longimanus"
"3595",51.633472,1.7168056,"Carcharhinus longimanus"
"3596",51.633472,1.7168056,"Carcharhinus longimanus"
"3597",51.633472,1.7168056,"Carcharhinus longimanus"
"3598",51.633472,1.7168056,"Carcharhinus longimanus"
"3599",51.633472,1.7168056,"Carcharhinus longimanus"
"3600",51.633472,1.7168056,"Carcharhinus longimanus"
"3601",51.633472,1.7168056,"Carcharhinus longimanus"
"3602",51.633472,1.7168056,"Carcharhinus longimanus"
"3603",51.633472,1.7168056,"Carcharhinus longimanus"
"3604",51.633472,1.7168056,"Carcharhinus longimanus"
"3605",51.633472,1.7168056,"Carcharhinus longimanus"
"3606",51.633472,1.7168056,"Carcharhinus longimanus"
"3607",51.633472,1.7168056,"Carcharhinus longimanus"
"3608",51.633472,1.7168056,"Carcharhinus longimanus"
"3609",51.633472,1.7168056,"Carcharhinus longimanus"
"3610",51.633472,1.7168056,"Carcharhinus longimanus"
"3611",51.633472,1.7168056,"Carcharhinus longimanus"
"3612",51.633472,1.7168056,"Carcharhinus longimanus"
"3613",51.633472,1.7168056,"Carcharhinus longimanus"
"3614",51.633472,1.7168056,"Carcharhinus longimanus"
"3615",51.633472,1.7168056,"Carcharhinus longimanus"
"3616",45.90547,1.7377633333333,"Carcharhinus longimanus"
"3617",45.90547,1.7377633333333,"Carcharhinus longimanus"
"3618",45.90547,1.7377633333333,"Carcharhinus longimanus"
"3619",45.90547,1.7377633333333,"Carcharhinus longimanus"
"3620",56.05031,1.7880333333333,"Carcharhinus longimanus"
"3621",67.1509999999999,1.8048,"Carcharhinus longimanus"
"3622",67.1509999999999,1.8048,"Carcharhinus longimanus"
"3623",58.3186166666669,1.8551,"Carcharhinus longimanus"
"3624",58.3186166666669,1.8551,"Carcharhinus longimanus"
"3625",51.25155,1.87190666666669,"Carcharhinus longimanus"
"3626",56.871866666667,1.8886333333333,"Carcharhinus longimanus"
"3627",52.08347,1.9001389,"Carcharhinus longimanus"
"3628",52.08347,1.9001389,"Carcharhinus longimanus"
"3629",52.08347,1.9001389,"Carcharhinus longimanus"
"3630",52.08347,1.9001389,"Carcharhinus longimanus"
"3631",52.08347,1.9001389,"Carcharhinus longimanus"
"3632",52.08347,1.9001389,"Carcharhinus longimanus"
"3633",52.08347,1.9001389,"Carcharhinus longimanus"
"3634",52.08347,1.9001389,"Carcharhinus longimanus"
"3635",52.08347,1.9001389,"Carcharhinus longimanus"
"3636",56.9892333333329,1.9389333333333,"Carcharhinus longimanus"
"3637",66.9221766666669,1.9389833333333,"Carcharhinus longimanus"
"3638",73.5361,1.97725,"Carcharhinus longimanus"
"3639",57.7210666666669,2.0001,"Carcharhinus longimanus"
"3640",-12.833472,2.0334723,"Carcharhinus longimanus"
"3641",-12.833472,2.0334723,"Carcharhinus longimanus"
"3642",-12.833472,2.0334723,"Carcharhinus longimanus"
"3643",79.486233333333,2.1006,"Carcharhinus longimanus"
"3644",79.486233333333,2.1006,"Carcharhinus longimanus"
"3645",91.570166666667,2.10069999999999,"Carcharhinus longimanus"
"3646",56.8216166666669,2.13420333333329,"Carcharhinus longimanus"
"3647",-11.433473,2.1834724,"Carcharhinus longimanus"
"3648",-11.433473,2.1834724,"Carcharhinus longimanus"
"3649",-11.433473,2.1834724,"Carcharhinus longimanus"
"3650",-11.433473,2.1834724,"Carcharhinus longimanus"
"3651",-11.433473,2.1834724,"Carcharhinus longimanus"
"3652",-11.433473,2.1834724,"Carcharhinus longimanus"
"3653",-11.433473,2.1834724,"Carcharhinus longimanus"
"3654",-11.433473,2.1834724,"Carcharhinus longimanus"
"3655",-11.433473,2.1834724,"Carcharhinus longimanus"
"3656",-11.433473,2.1834724,"Carcharhinus longimanus"
"3657",-11.433473,2.1834724,"Carcharhinus longimanus"
"3658",-11.433473,2.1834724,"Carcharhinus longimanus"
"3659",-11.433473,2.1834724,"Carcharhinus longimanus"
"3660",-11.433473,2.1834724,"Carcharhinus longimanus"
"3661",-11.433473,2.1834724,"Carcharhinus longimanus"
"3662",-11.433473,2.1834724,"Carcharhinus longimanus"
"3663",-11.433473,2.1834724,"Carcharhinus longimanus"
"3664",-11.433473,2.1834724,"Carcharhinus longimanus"
"3665",-11.433473,2.1834724,"Carcharhinus longimanus"
"3666",-11.433473,2.1834724,"Carcharhinus longimanus"
"3667",-11.433473,2.1834724,"Carcharhinus longimanus"
"3668",-11.433473,2.1834724,"Carcharhinus longimanus"
"3669",-11.433473,2.1834724,"Carcharhinus longimanus"
"3670",-11.433473,2.1834724,"Carcharhinus longimanus"
"3671",-11.433473,2.1834724,"Carcharhinus longimanus"
"3672",-11.433473,2.1834724,"Carcharhinus longimanus"
"3673",-11.433473,2.1834724,"Carcharhinus longimanus"
"3674",-11.433473,2.1834724,"Carcharhinus longimanus"
"3675",-11.433473,2.1834724,"Carcharhinus longimanus"
"3676",-11.433473,2.1834724,"Carcharhinus longimanus"
"3677",-11.433473,2.1834724,"Carcharhinus longimanus"
"3678",-11.433473,2.1834724,"Carcharhinus longimanus"
"3679",-11.433473,2.1834724,"Carcharhinus longimanus"
"3680",-11.433473,2.1834724,"Carcharhinus longimanus"
"3681",-11.433473,2.1834724,"Carcharhinus longimanus"
"3682",-11.433473,2.1834724,"Carcharhinus longimanus"
"3683",-11.433473,2.1834724,"Carcharhinus longimanus"
"3684",-11.433473,2.1834724,"Carcharhinus longimanus"
"3685",-11.433473,2.1834724,"Carcharhinus longimanus"
"3686",-11.433473,2.1834724,"Carcharhinus longimanus"
"3687",-11.433473,2.1834724,"Carcharhinus longimanus"
"3688",-11.433473,2.1834724,"Carcharhinus longimanus"
"3689",-11.433473,2.1834724,"Carcharhinus longimanus"
"3690",-11.433473,2.1834724,"Carcharhinus longimanus"
"3691",-11.433473,2.1834724,"Carcharhinus longimanus"
"3692",-11.433473,2.1834724,"Carcharhinus longimanus"
"3693",-11.433473,2.1834724,"Carcharhinus longimanus"
"3694",-11.433473,2.1834724,"Carcharhinus longimanus"
"3695",-11.433473,2.1834724,"Carcharhinus longimanus"
"3696",-11.433473,2.1834724,"Carcharhinus longimanus"
"3697",-11.433473,2.1834724,"Carcharhinus longimanus"
"3698",-11.433473,2.1834724,"Carcharhinus longimanus"
"3699",-11.433473,2.1834724,"Carcharhinus longimanus"
"3700",-11.433473,2.1834724,"Carcharhinus longimanus"
"3701",-11.433473,2.1834724,"Carcharhinus longimanus"
"3702",-11.433473,2.1834724,"Carcharhinus longimanus"
"3703",-11.433473,2.1834724,"Carcharhinus longimanus"
"3704",-11.433473,2.1834724,"Carcharhinus longimanus"
"3705",-11.433473,2.1834724,"Carcharhinus longimanus"
"3706",-11.433473,2.1834724,"Carcharhinus longimanus"
"3707",-11.433473,2.1834724,"Carcharhinus longimanus"
"3708",-11.433473,2.1834724,"Carcharhinus longimanus"
"3709",-11.433473,2.1834724,"Carcharhinus longimanus"
"3710",-11.433473,2.1834724,"Carcharhinus longimanus"
"3711",-11.433473,2.1834724,"Carcharhinus longimanus"
"3712",-11.433473,2.1834724,"Carcharhinus longimanus"
"3713",-11.433473,2.1834724,"Carcharhinus longimanus"
"3714",-11.433473,2.1834724,"Carcharhinus longimanus"
"3715",-11.433473,2.1834724,"Carcharhinus longimanus"
"3716",-11.433473,2.1834724,"Carcharhinus longimanus"
"3717",-11.433473,2.1834724,"Carcharhinus longimanus"
"3718",-11.433473,2.1834724,"Carcharhinus longimanus"
"3719",-11.433473,2.1834724,"Carcharhinus longimanus"
"3720",-11.433473,2.1834724,"Carcharhinus longimanus"
"3721",-11.433473,2.1834724,"Carcharhinus longimanus"
"3722",-11.433473,2.1834724,"Carcharhinus longimanus"
"3723",-11.433473,2.1834724,"Carcharhinus longimanus"
"3724",-11.433473,2.1834724,"Carcharhinus longimanus"
"3725",-11.433473,2.1834724,"Carcharhinus longimanus"
"3726",-11.433473,2.1834724,"Carcharhinus longimanus"
"3727",-11.433473,2.1834724,"Carcharhinus longimanus"
"3728",-11.433473,2.1834724,"Carcharhinus longimanus"
"3729",51.838433333333,2.2012,"Carcharhinus longimanus"
"3730",56.234743333333,2.20122999999999,"Carcharhinus longimanus"
"3731",58.9389333333329,2.20129999999999,"Carcharhinus longimanus"
"3732",55.9557,2.3353333333333,"Carcharhinus longimanus"
"3733",82.2012,2.3353333333333,"Carcharhinus longimanus"
"3734",82.2012,2.3353333333333,"Carcharhinus longimanus"
"3735",51.9557799999999,2.3857033333333,"Carcharhinus longimanus"
"3736",51.9557799999999,2.3857033333333,"Carcharhinus longimanus"
"3737",46.90545,2.53658333333329,"Carcharhinus longimanus"
"3738",86.067166666667,2.5868333333333,"Carcharhinus longimanus"
"3739",56.9558,2.62036666666669,"Carcharhinus longimanus"
"3740",56.9558,2.62036666666669,"Carcharhinus longimanus"
"3741",56.9558,2.62036666666669,"Carcharhinus longimanus"
"3742",56.9558,2.62036666666669,"Carcharhinus longimanus"
"3743",47.687463333333,2.68753333333329,"Carcharhinus longimanus"
"3744",-12,2.800139,"Carcharhinus longimanus"
"3745",-12,2.800139,"Carcharhinus longimanus"
"3746",-12,2.800139,"Carcharhinus longimanus"
"3747",-12,2.800139,"Carcharhinus longimanus"
"3748",-12,2.800139,"Carcharhinus longimanus"
"3749",-12,2.800139,"Carcharhinus longimanus"
"3750",-12,2.800139,"Carcharhinus longimanus"
"3751",-12,2.800139,"Carcharhinus longimanus"
"3752",-12,2.800139,"Carcharhinus longimanus"
"3753",-12,2.800139,"Carcharhinus longimanus"
"3754",-12,2.800139,"Carcharhinus longimanus"
"3755",-12,2.800139,"Carcharhinus longimanus"
"3756",-12,2.800139,"Carcharhinus longimanus"
"3757",-12,2.800139,"Carcharhinus longimanus"
"3758",-12,2.800139,"Carcharhinus longimanus"
"3759",-12,2.800139,"Carcharhinus longimanus"
"3760",-12,2.800139,"Carcharhinus longimanus"
"3761",-12,2.800139,"Carcharhinus longimanus"
"3762",-12,2.800139,"Carcharhinus longimanus"
"3763",-12,2.800139,"Carcharhinus longimanus"
"3764",-12,2.800139,"Carcharhinus longimanus"
"3765",-12,2.800139,"Carcharhinus longimanus"
"3766",-12,2.800139,"Carcharhinus longimanus"
"3767",-12,2.800139,"Carcharhinus longimanus"
"3768",-12,2.800139,"Carcharhinus longimanus"
"3769",-12,2.800139,"Carcharhinus longimanus"
"3770",-12,2.800139,"Carcharhinus longimanus"
"3771",-12,2.800139,"Carcharhinus longimanus"
"3772",-12,2.800139,"Carcharhinus longimanus"
"3773",-12,2.800139,"Carcharhinus longimanus"
"3774",-12,2.800139,"Carcharhinus longimanus"
"3775",-12,2.800139,"Carcharhinus longimanus"
"3776",-12,2.800139,"Carcharhinus longimanus"
"3777",54.217966666667,2.97252666666669,"Carcharhinus longimanus"
"3778",65.1006399999999,3.10063999999999,"Carcharhinus longimanus"
"3779",73.0368,3.21529,"Carcharhinus longimanus"
"3780",73.0368,3.21529,"Carcharhinus longimanus"
"3781",49.3689666666669,3.23473333333329,"Carcharhinus longimanus"
"3782",80.1007,3.3018,"Carcharhinus longimanus"
"3783",85.0167666666669,3.4191666666667,"Carcharhinus longimanus"
"3784",85.0167666666669,3.4191666666667,"Carcharhinus longimanus"
"3785",51.234833333333,3.45279999999999,"Carcharhinus longimanus"
"3786",52.6539,3.4863333333333,"Carcharhinus longimanus"
"3787",52.888733333333,3.5198666666667,"Carcharhinus longimanus"
"3788",57.8383333333329,3.6874333333333,"Carcharhinus longimanus"
