% MOP_ID         ID             X              Y              RASTERVALU
           4654             53     189411.782    3817872.787         -2.816
           4654             53     189411.545    3817875.777         -2.715
           4654             53     189411.308    3817878.768         -2.613
           4654             53     189411.072    3817881.759         -2.510
           4654             53     189410.835    3817884.749         -2.403
           4654             53     189410.598    3817887.740         -2.295
           4654             53     189410.361    3817890.731         -2.187
           4654             53     189410.124    3817893.721         -2.084
           4654             53     189409.887    3817896.712         -1.981
           4654             53     189409.651    3817899.703         -1.879
           4654             53     189409.414    3817902.693         -1.794
           4654             53     189409.177    3817905.684         -1.709
           4654             53     189408.940    3817908.674         -1.614
           4654             53     189408.703    3817911.665         -1.529
           4654             53     189408.466    3817914.656         -1.450
           4654             53     189408.230    3817917.646         -1.364
           4654             53     189407.993    3817920.637         -1.281
           4654             53     189407.756    3817923.628         -1.206
           4654             53     189407.519    3817926.618         -1.130
           4654             53     189407.282    3817929.609         -1.054
           4654             53     189407.045    3817932.600         -0.985
           4654             53     189406.809    3817935.590         -0.917
           4654             53     189406.572    3817938.581         -0.848
           4654             53     189406.335    3817941.571         -0.782
           4654             53     189406.098    3817944.562         -0.717
           4654             53     189405.861    3817947.553         -0.653
           4654             53     189405.624    3817950.543         -0.595
           4654             53     189405.388    3817953.534         -0.538
           4654             53     189405.151    3817956.525         -0.481
           4654             53     189404.914    3817959.515         -0.454
           4654             53     189404.677    3817962.506         -0.453
           4654             53     189404.440    3817965.497         -0.452
           4654             53     189404.203    3817968.487         -0.421
           4654             53     189403.967    3817971.478         -0.375
           4654             53     189403.730    3817974.468         -0.328
           4654             53     189403.493    3817977.459         -0.285
           4654             53     189403.256    3817980.450         -0.214
           4654             53     189403.019    3817983.440         -0.142
           4654             53     189402.783    3817986.431         -0.071
           4654             53     189402.546    3817989.422          0.073
           4654             53     189402.309    3817992.412          0.215
           4654             53     189402.072    3817995.403          0.481
           4654             53     189401.835    3817998.394          0.546
           4654             53     189401.598    3818001.384          0.675
           4654             53     189401.362    3818004.375          0.787
           4654             53     189401.125    3818007.365          0.986
           4654             53     189400.888    3818010.356          1.198
           4654             53     189400.651    3818013.347          1.377
           4654             53     189400.414    3818016.337          1.536
           4654             53     189400.177    3818019.328          1.772
           4654             53     189399.940    3818022.319          1.979
           4654             53     189399.704    3818025.309          2.215
           4654             53     189399.467    3818028.300          2.659
           4654             53     189399.230    3818031.291          2.957
           4654             53     189398.993    3818034.281          3.068
           4654             53     189398.756    3818037.272          4.636
           4654             53     189398.519    3818040.262          8.004
           4654             53     189398.283    3818043.253         12.979
           4654             53     189398.046    3818046.244         14.609
           4654             53     189397.809    3818049.234         14.734
           4654             53     189397.572    3818052.225         15.827
           4654             53     189397.335    3818055.216         17.098
           4654             53     189397.098    3818058.206         17.902
           4654             53     189396.861    3818061.197         17.668
           4654             53     189396.625    3818064.188         17.423
           4654             53     189396.388    3818067.178         17.267
           4654             53     189396.151    3818070.169         16.499
           4654             53     189395.914    3818073.159         16.279
           4654             53     189395.677    3818076.150         16.074
           4654             53     189395.440    3818079.141         16.159
           4654             53     189395.204    3818082.131         16.191
           4654             53     189394.967    3818085.122         16.175
           4654             53     189394.730    3818088.113         16.270
           4654             53     189394.493    3818091.103         16.370
           4654             53     189394.256    3818094.094         16.434
           4654             53     189394.019    3818097.085         16.459
           4654             53     189393.782    3818100.075         16.498
           4654             53     189393.546    3818103.066         16.568
           4654             53     189393.309    3818106.056         16.707
           4654             53     189393.072    3818109.047         16.738
           4654             53     189392.835    3818112.038         16.780
           4654             53     189392.598    3818115.028         16.825
           4654             53     189392.361    3818118.019         16.858
           4654             53     189392.125    3818121.010         16.903
           4654             53     189391.888    3818124.000         17.025
           4654             53     189391.651    3818126.991         17.074
           4654             53     189391.414    3818129.982         17.204
           4654             53     189391.177    3818132.972         17.214
           4654             53     189390.940    3818135.963         17.244
           4654             53     189390.703    3818138.953         17.344
           4654             53     189390.467    3818141.944         17.357
           4654             53     189390.230    3818144.935         17.418
           4654             53     189389.993    3818147.925         17.461
           4654             53     189389.756    3818150.916         17.431
           4654             53     189389.519    3818153.907         17.518
           4654             53     189389.282    3818156.897         17.523
           4654             53     189389.046    3818159.888         17.434
           4654             53     189388.809    3818162.879         17.431
           4654             53     189388.572    3818165.869         17.382
           4654             53     189388.335    3818168.860         17.198
           4654             53     189388.098    3818171.850         16.994
           4654             53     189387.861    3818174.841         16.778
           4654             53     189387.624    3818177.832         16.628
           4654             53     189387.388    3818180.822         16.394
           4654             53     189387.151    3818183.813         16.125
           4654             53     189386.914    3818186.804         15.825
           4654             53     189386.677    3818189.794         15.525
           4654             53     189386.440    3818192.785         15.334
           4654             53     189386.203    3818195.776         15.084
           4654             53     189385.967    3818198.766         14.796
           4654             53     189385.730    3818201.757         14.530
           4654             53     189385.493    3818204.747         14.369
           4654             53     189385.256    3818207.738         14.383
           4654             53     189385.019    3818210.729         14.438
           4654             53     189384.782    3818213.719         14.601
           4654             53     189384.545    3818216.710         14.790
           4654             53     189384.309    3818219.701         14.929
           4654             53     189384.072    3818222.691         15.061
           4654             53     189383.835    3818225.682         15.210
           4654             53     189383.598    3818228.673         15.265
           4654             53     189383.361    3818231.663         15.353
           4654             53     189383.124    3818234.654         15.453
           4654             53     189382.888    3818237.644         15.522
           4654             53     189382.651    3818240.635         15.650
           4654             53     189382.414    3818243.626         15.747
           4654             53     189382.177    3818246.616         15.789
           4654             53     189381.940    3818249.607         15.904
           4654             53     189381.703    3818252.598         15.960
           4654             53     189381.466    3818255.588         15.985
           4654             53     189381.230    3818258.579         16.056
           4654             53     189380.993    3818261.570         16.095
           4654             53     189380.756    3818264.560         16.122
           4654             53     189380.519    3818267.551         16.140
           4654             53     189380.282    3818270.541         16.193
           4654             53     189380.045    3818273.532         16.269
           4654             53     189379.809    3818276.523         16.390
           4654             53     189379.572    3818279.513         16.604
           4654             53     189379.335    3818282.504         16.890
           4654             53     189379.098    3818285.495         17.255
           4654             53     189378.861    3818288.485         17.671
           4654             53     189378.624    3818291.476         18.048
           4654             53     189378.387    3818294.467         18.322
           4654             53     189378.151    3818297.457         18.570
           4654             53     189377.914    3818300.448         18.891
           4654             53     189377.677    3818303.438         19.296
           4654             53     189377.440    3818306.429         19.711
           4654             53     189377.203    3818309.420         20.048
           4654             53     189376.966    3818312.410         20.297
           4654             53     189376.730    3818315.401         20.528
           4654             53     189376.493    3818318.392         20.765
           4654             53     189376.256    3818321.382         20.950
           4654             53     189376.019    3818324.373         21.061
           4654             53     189375.782    3818327.364         21.144
           4654             53     189375.545    3818330.354         21.332
           4654             53     189375.309    3818333.345         21.691
           4654             53     189375.072    3818336.335         22.178
           4654             53     189374.835    3818339.326         22.655
           4654             53     189374.598    3818342.317         23.001
           4654             53     189374.361    3818345.307         23.205
           4654             53     189374.124    3818348.298         23.320
           4654             53     189373.887    3818351.289         23.392
           4654             53     189373.651    3818354.279         23.496
           4654             53     189373.414    3818357.270         23.790
           4654             53     189373.177    3818360.261         24.347
           4654             53     189372.940    3818363.251         24.998
           4654             53     189372.703    3818366.242         25.524
           4654             53     189372.466    3818369.232         25.893
           4654             53     189372.230    3818372.223         26.201
           4654             53     189371.993    3818375.214         26.500
           4654             53     189371.756    3818378.204         26.840
           4654             53     189371.519    3818381.195         27.248
           4654             53     189371.282    3818384.186         27.647
           4654             53     189371.045    3818387.176         27.992
           4654             53     189370.808    3818390.167         28.319
           4654             53     189370.572    3818393.158         28.623
           4654             53     189370.335    3818396.148         28.844
           4654             53     189370.098    3818399.139         28.918
           4654             53     189369.861    3818402.129         28.872
           4654             53     189369.624    3818405.120         28.838
           4654             53     189369.387    3818408.111         28.974
           4654             53     189369.151    3818411.101         29.366
           4654             53     189368.914    3818414.092         29.939
           4654             53     189368.677    3818417.083         30.528
           4654             53     189368.440    3818420.073         31.055
           4654             53     189368.203    3818423.064         31.514
           4654             53     189367.966    3818426.055         31.930
           4654             53     189367.729    3818429.045         32.330
           4654             53     189367.493    3818432.036         32.698
           4654             53     189367.256    3818435.026         33.001
           4654             53     189367.019    3818438.017         33.191
           4654             53     189366.782    3818441.008         33.288
           4654             53     189366.545    3818443.998         33.337
           4654             53     189366.308    3818446.989         33.386
           4654             53     189366.072    3818449.980         33.453
           4654             53     189365.835    3818452.970         33.596
           4654             53     189365.598    3818455.961         33.854
           4654             53     189365.361    3818458.952         34.183
           4654             53     189365.124    3818461.942         34.521
           4654             53     189364.887    3818464.933         34.860
           4654             53     189364.650    3818467.923         35.208
           4654             53     189364.414    3818470.914         35.542
           4654             53     189364.177    3818473.905         35.834
           4654             53     189363.940    3818476.895         36.073
           4654             53     189363.703    3818479.886         36.262
           4654             53     189363.466    3818482.877         36.399
           4654             53     189363.229    3818485.867         36.504
           4654             53     189362.993    3818488.858         36.593
           4654             53     189362.756    3818491.849         36.665
           4654             53     189362.519    3818494.839         36.755
           4654             53     189362.282    3818497.830         36.902
           4654             53     189362.045    3818500.820         37.127
           4654             53     189361.808    3818503.811         37.393
           4655             54     189391.403    3817551.334        -10.555
           4655             54     189390.809    3817554.275        -10.471
           4655             54     189390.215    3817557.215        -10.373
           4655             54     189389.621    3817560.156        -10.282
           4655             54     189389.027    3817563.096        -10.192
           4655             54     189388.433    3817566.037        -10.098
           4655             54     189387.839    3817568.978        -10.004
           4655             54     189387.245    3817571.918         -9.923
           4655             54     189386.651    3817574.859         -9.891
           4655             54     189386.058    3817577.800         -9.877
           4655             54     189385.464    3817580.740         -9.858
           4655             54     189384.870    3817583.681         -9.814
           4655             54     189384.276    3817586.621         -9.752
           4655             54     189383.682    3817589.562         -9.688
           4655             54     189383.088    3817592.503         -9.618
           4655             54     189382.494    3817595.443         -9.539
           4655             54     189381.900    3817598.384         -9.456
           4655             54     189381.306    3817601.325         -9.376
           4655             54     189380.712    3817604.265         -9.299
           4655             54     189380.118    3817607.206         -9.224
           4655             54     189379.524    3817610.146         -9.148
           4655             54     189378.930    3817613.087         -9.076
           4655             54     189378.336    3817616.028         -9.009
           4655             54     189377.742    3817618.968         -8.940
           4655             54     189377.148    3817621.909         -8.867
           4655             54     189376.555    3817624.849         -8.789
           4655             54     189375.961    3817627.790         -8.711
           4655             54     189375.367    3817630.731         -8.632
           4655             54     189374.773    3817633.671         -8.547
           4655             54     189374.179    3817636.612         -8.462
           4655             54     189373.585    3817639.553         -8.390
           4655             54     189372.991    3817642.493         -8.360
           4655             54     189372.397    3817645.434         -8.354
           4655             54     189371.803    3817648.374         -8.339
           4655             54     189371.209    3817651.315         -8.282
           4655             54     189370.615    3817654.256         -8.175
           4655             54     189370.021    3817657.196         -8.075
           4655             54     189369.427    3817660.137         -7.986
           4655             54     189368.833    3817663.078         -7.913
           4655             54     189368.239    3817666.018         -7.837
           4655             54     189367.645    3817668.959         -7.756
           4655             54     189367.052    3817671.899         -7.670
           4655             54     189366.458    3817674.840         -7.583
           4655             54     189365.864    3817677.781         -7.495
           4655             54     189365.270    3817680.721         -7.379
           4655             54     189364.676    3817683.662         -7.250
           4655             54     189364.082    3817686.602         -7.120
           4655             54     189363.488    3817689.543         -7.009
           4655             54     189362.894    3817692.484         -6.910
           4655             54     189362.300    3817695.424         -6.811
           4655             54     189361.706    3817698.365         -6.723
           4655             54     189361.112    3817701.306         -6.670
           4655             54     189360.518    3817704.246         -6.645
           4655             54     189359.924    3817707.187         -6.625
           4655             54     189359.330    3817710.127         -6.551
           4655             54     189358.736    3817713.068         -6.463
           4655             54     189358.142    3817716.009         -6.371
           4655             54     189357.548    3817718.949         -6.266
           4655             54     189356.955    3817721.890         -6.156
           4655             54     189356.361    3817724.830         -6.045
           4655             54     189355.767    3817727.771         -5.935
           4655             54     189355.173    3817730.712         -5.825
           4655             54     189354.579    3817733.652         -5.715
           4655             54     189353.985    3817736.593         -5.606
           4655             54     189353.391    3817739.534         -5.500
           4655             54     189352.797    3817742.474         -5.394
           4655             54     189352.203    3817745.415         -5.289
           4655             54     189351.609    3817748.355         -5.192
           4655             54     189351.015    3817751.296         -5.100
           4655             54     189350.421    3817754.237         -5.005
           4655             54     189349.827    3817757.177         -4.908
           4655             54     189349.233    3817760.118         -4.811
           4655             54     189348.639    3817763.059         -4.715
           4655             54     189348.045    3817765.999         -4.616
           4655             54     189347.452    3817768.940         -4.506
           4655             54     189346.858    3817771.880         -4.393
           4655             54     189346.264    3817774.821         -4.302
           4655             54     189345.670    3817777.762         -4.263
           4655             54     189345.076    3817780.702         -4.249
           4655             54     189344.482    3817783.643         -4.224
           4655             54     189343.888    3817786.583         -4.156
           4655             54     189343.294    3817789.524         -4.044
           4655             54     189342.700    3817792.465         -3.934
           4655             54     189342.106    3817795.405         -3.826
           4655             54     189341.512    3817798.346         -3.725
           4655             54     189340.918    3817801.287         -3.618
           4655             54     189340.324    3817804.227         -3.499
           4655             54     189339.730    3817807.168         -3.341
           4655             54     189339.136    3817810.108         -3.186
           4655             54     189338.542    3817813.049         -3.057
           4655             54     189337.948    3817815.990         -2.943
           4655             54     189337.355    3817818.930         -2.833
           4655             54     189336.761    3817821.871         -2.724
           4655             54     189336.167    3817824.812         -2.632
           4655             54     189335.573    3817827.752         -2.545
           4655             54     189334.979    3817830.693         -2.458
           4655             54     189334.385    3817833.633         -2.378
           4655             54     189333.791    3817836.574         -2.312
           4655             54     189333.197    3817839.515         -2.245
           4655             54     189332.603    3817842.455         -2.179
           4655             54     189332.009    3817845.396         -2.129
           4655             54     189331.415    3817848.336         -2.078
           4655             54     189330.821    3817851.277         -2.021
           4655             54     189330.227    3817854.218         -1.983
           4655             54     189329.633    3817857.158         -1.951
           4655             54     189329.039    3817860.099         -1.912
           4655             54     189328.445    3817863.040         -1.861
           4655             54     189327.852    3817865.980         -1.807
           4655             54     189327.258    3817868.921         -1.753
           4655             54     189326.664    3817871.861         -1.693
           4655             54     189326.070    3817874.802         -1.623
           4655             54     189325.476    3817877.743         -1.550
           4655             54     189324.882    3817880.683         -1.478
           4655             54     189324.288    3817883.624         -1.406
           4655             54     189323.694    3817886.564         -1.334
           4655             54     189323.100    3817889.505         -1.262
           4655             54     189322.506    3817892.446         -1.195
           4655             54     189321.912    3817895.386         -1.132
           4655             54     189321.318    3817898.327         -1.070
           4655             54     189320.724    3817901.268         -1.012
           4655             54     189320.130    3817904.208         -0.956
           4655             54     189319.536    3817907.149         -0.900
           4655             54     189318.942    3817910.089         -0.842
           4655             54     189318.349    3817913.030         -0.785
           4655             54     189317.755    3817915.971         -0.728
           4655             54     189317.161    3817918.911         -0.677
           4655             54     189316.567    3817921.852         -0.645
           4655             54     189315.973    3817924.793         -0.640
           4655             54     189315.379    3817927.733         -0.633
           4655             54     189314.785    3817930.674         -0.604
           4655             54     189314.191    3817933.614         -0.546
           4655             54     189313.597    3817936.555         -0.486
           4655             54     189313.003    3817939.496         -0.428
           4655             54     189312.409    3817942.436         -0.376
           4655             54     189311.815    3817945.377         -0.325
           4655             54     189311.221    3817948.317         -0.275
           4655             54     189310.627    3817951.258         -0.225
           4655             54     189310.033    3817954.199         -0.167
           4655             54     189309.439    3817957.139         -0.102
           4655             54     189308.845    3817960.080         -0.007
           4655             54     189308.252    3817963.021          0.108
           4655             54     189307.658    3817965.961          0.222
           4655             54     189307.064    3817968.902          0.343
           4655             54     189306.470    3817971.842          0.475
           4655             54     189305.876    3817974.783          0.604
           4655             54     189305.282    3817977.724          0.737
           4655             54     189304.688    3817980.664          0.896
           4655             54     189304.094    3817983.605          0.736
           4655             54     189303.500    3817986.546          0.800
           4655             54     189302.906    3817989.486          0.971
           4655             54     189302.312    3817992.427          1.138
           4655             54     189301.718    3817995.367          1.333
           4655             54     189301.124    3817998.308          1.538
           4655             54     189300.530    3818001.249          1.808
           4655             54     189299.936    3818004.189          2.160
           4655             54     189299.342    3818007.130          2.448
           4655             54     189298.749    3818010.070          2.940
           4655             54     189298.155    3818013.011          5.731
           4655             54     189297.561    3818015.952         12.172
           4655             54     189296.967    3818018.892         14.953
           4655             54     189296.373    3818021.833         15.011
           4655             54     189295.779    3818024.774         14.420
           4655             54     189295.185    3818027.714         14.463
           4655             54     189294.591    3818030.655         15.795
           4655             54     189293.997    3818033.595         17.278
           4655             54     189293.403    3818036.536         17.962
           4655             54     189292.809    3818039.477         17.719
           4655             54     189292.215    3818042.417         17.458
           4655             54     189291.621    3818045.358         16.833
           4655             54     189291.027    3818048.299         15.955
           4655             54     189290.433    3818051.239         15.791
           4655             54     189289.839    3818054.180         15.959
           4655             54     189289.245    3818057.120         16.065
           4655             54     189288.651    3818060.061         16.120
           4655             54     189288.058    3818063.002         16.106
           4655             54     189287.464    3818065.942         16.194
           4655             54     189286.870    3818068.883         16.208
           4655             54     189286.276    3818071.823         16.201
           4655             54     189285.682    3818074.764         16.244
           4655             54     189285.088    3818077.705         16.326
           4655             54     189284.494    3818080.645         16.409
           4655             54     189283.900    3818083.586         16.472
           4655             54     189283.306    3818086.527         16.532
           4655             54     189282.712    3818089.467         16.592
           4655             54     189282.118    3818092.408         16.575
           4655             54     189281.524    3818095.348         16.640
           4655             54     189280.930    3818098.289         16.704
           4655             54     189280.336    3818101.230         16.767
           4655             54     189279.742    3818104.170         16.864
           4655             54     189279.148    3818107.111         16.848
           4655             54     189278.554    3818110.051         16.877
           4655             54     189277.961    3818112.992         16.974
           4655             54     189277.367    3818115.933         17.059
           4655             54     189276.773    3818118.873         17.009
           4655             54     189276.179    3818121.814         17.081
           4655             54     189275.585    3818124.755         17.161
           4655             54     189274.991    3818127.695         17.163
           4655             54     189274.397    3818130.636         17.311
           4655             54     189273.803    3818133.576         17.365
           4655             54     189273.209    3818136.517         17.425
           4655             54     189272.615    3818139.458         17.482
           4655             54     189272.021    3818142.398         17.467
           4655             54     189271.427    3818145.339         17.505
           4655             54     189270.833    3818148.280         17.664
           4655             54     189270.239    3818151.220         17.767
           4655             54     189269.645    3818154.161         17.812
           4655             54     189269.051    3818157.101         17.853
           4655             54     189268.457    3818160.042         17.934
           4655             54     189267.864    3818162.983         18.051
           4655             54     189267.270    3818165.923         18.112
           4655             54     189266.676    3818168.864         18.128
           4655             54     189266.082    3818171.804         18.123
           4655             54     189265.488    3818174.745         18.160
           4655             54     189264.894    3818177.686         18.198
           4655             54     189264.300    3818180.626         18.248
           4655             54     189263.706    3818183.567         17.704
           4655             54     189263.112    3818186.508         16.906
           4655             54     189262.518    3818189.448         16.269
           4655             54     189261.924    3818192.389         16.052
           4655             54     189261.330    3818195.329         15.518
           4655             54     189260.736    3818198.270         14.952
           4655             54     189260.142    3818201.211         14.587
           4655             54     189259.548    3818204.151         13.941
           4655             54     189258.954    3818207.092         13.007
           4655             54     189258.360    3818210.032         11.812
           4655             54     189257.766    3818212.973         10.588
           4655             54     189257.173    3818215.914          9.998
           4655             54     189256.579    3818218.854          9.224
           4655             54     189255.985    3818221.795          7.623
           4655             54     189255.391    3818224.736          7.216
           4655             54     189254.797    3818227.676          7.757
           4655             54     189254.203    3818230.617          8.068
           4655             54     189253.609    3818233.557          8.538
           4655             54     189253.015    3818236.498          8.691
           4655             54     189252.421    3818239.439          8.200
           4655             54     189251.827    3818242.379          8.093
           4655             54     189251.233    3818245.320          8.704
           4655             54     189250.639    3818248.260          9.138
           4655             54     189250.045    3818251.201          9.484
           4655             54     189249.451    3818254.142         10.272
           4655             54     189248.857    3818257.082         10.276
           4655             54     189248.263    3818260.023         10.523
           4655             54     189247.669    3818262.964         11.502
           4655             54     189247.076    3818265.904         12.164
           4655             54     189246.482    3818268.845         12.861
           4655             54     189245.888    3818271.785         13.912
           4655             54     189245.294    3818274.726         15.404
           4655             54     189244.700    3818277.667         16.856
           4655             54     189244.106    3818280.607         18.564
           4655             54     189243.512    3818283.548         19.774
           4655             54     189242.918    3818286.489         20.194
           4655             54     189242.324    3818289.429         20.391
           4655             54     189241.730    3818292.370         20.620
           4655             54     189241.136    3818295.310         20.632
           4655             54     189240.542    3818298.251         20.668
           4655             54     189239.948    3818301.192         20.744
           4655             54     189239.354    3818304.132         20.796
           4655             54     189238.760    3818307.073         20.814
           4655             54     189238.166    3818310.013         20.842
           4655             54     189237.572    3818312.954         20.891
           4655             54     189236.979    3818315.895         20.956
           4655             54     189236.385    3818318.835         21.071
           4655             54     189235.791    3818321.776         21.194
           4655             54     189235.197    3818324.717         21.297
           4655             54     189234.603    3818327.657         21.395
           4655             54     189234.009    3818330.598         21.503
           4655             54     189233.415    3818333.538         21.592
           4655             54     189232.821    3818336.479         21.630
           4655             54     189232.227    3818339.420         21.612
           4655             54     189231.633    3818342.360         21.527
           4655             54     189231.039    3818345.301         21.407
           4655             54     189230.445    3818348.242         21.194
           4655             54     189229.851    3818351.182         20.799
           4655             54     189229.257    3818354.123         20.197
           4655             54     189228.663    3818357.063         19.413
           4655             54     189228.069    3818360.004         18.580
           4655             54     189227.475    3818362.945         17.778
           4655             54     189226.881    3818365.885         16.984
           4655             54     189226.288    3818368.826         16.240
           4655             54     189225.694    3818371.766         15.623
           4655             54     189225.100    3818374.707         15.221
           4655             54     189224.506    3818377.648         15.005
           4655             54     189223.912    3818380.588         14.903
           4655             54     189223.318    3818383.529         14.854
           4655             54     189222.724    3818386.470         14.860
           4655             54     189222.130    3818389.410         15.019
           4655             54     189221.536    3818392.351         15.235
           4655             54     189220.942    3818395.291         15.639
           4655             54     189220.348    3818398.232         16.443
           4655             54     189219.754    3818401.173         17.551
           4655             54     189219.160    3818404.113         18.639
           4655             54     189218.566    3818407.054         19.332
           4655             54     189217.972    3818409.994         19.722
           4655             54     189217.378    3818412.935         19.901
           4655             54     189216.784    3818415.876         19.963
           4655             54     189216.191    3818418.816         19.876
           4655             54     189215.597    3818421.757         19.547
           4655             54     189215.003    3818424.698         18.848
           4655             54     189214.409    3818427.638         17.906
           4655             54     189213.815    3818430.579         17.059
           4655             54     189213.221    3818433.519         16.492
           4655             54     189212.627    3818436.460         16.149
           4655             54     189212.033    3818439.401         15.987
           4655             54     189211.439    3818442.341         16.042
           4655             54     189210.845    3818445.282         16.554
           4655             54     189210.251    3818448.223         17.286
           4655             54     189209.657    3818451.163         18.035
           4655             54     189209.063    3818454.104         18.993
           4655             54     189208.469    3818457.044         20.066
           4655             54     189207.875    3818459.985         21.010
           4655             54     189207.281    3818462.926         21.654
           4655             54     189206.687    3818465.866         22.090
           4655             54     189206.094    3818468.807         22.425
           4655             54     189205.500    3818471.747         22.746
           4655             54     189204.906    3818474.688         23.092
           4656             55     189299.490    3817554.406        -10.115
           4656             55     189298.821    3817557.331        -10.017
           4656             55     189298.153    3817560.255         -9.919
           4656             55     189297.484    3817563.180         -9.819
           4656             55     189296.816    3817566.104         -9.718
           4656             55     189296.147    3817569.029         -9.615
           4656             55     189295.479    3817571.953         -9.512
           4656             55     189294.810    3817574.878         -9.403
           4656             55     189294.142    3817577.803         -9.299
           4656             55     189293.473    3817580.727         -9.196
           4656             55     189292.805    3817583.652         -9.083
           4656             55     189292.136    3817586.576         -8.964
           4656             55     189291.468    3817589.501         -8.845
           4656             55     189290.799    3817592.425         -8.726
           4656             55     189290.131    3817595.350         -8.608
           4656             55     189289.462    3817598.275         -8.491
           4656             55     189288.794    3817601.199         -8.398
           4656             55     189288.125    3817604.124         -8.384
           4656             55     189287.457    3817607.048         -8.402
           4656             55     189286.788    3817609.973         -8.382
           4656             55     189286.120    3817612.897         -8.279
           4656             55     189285.451    3817615.822         -8.161
           4656             55     189284.783    3817618.747         -8.045
           4656             55     189284.114    3817621.671         -7.934
           4656             55     189283.446    3817624.596         -7.830
           4656             55     189282.777    3817627.520         -7.728
           4656             55     189282.109    3817630.445         -7.634
           4656             55     189281.440    3817633.369         -7.548
           4656             55     189280.772    3817636.294         -7.463
           4656             55     189280.103    3817639.219         -7.378
           4656             55     189279.435    3817642.143         -7.297
           4656             55     189278.766    3817645.068         -7.228
           4656             55     189278.098    3817647.992         -7.158
           4656             55     189277.429    3817650.917         -7.086
           4656             55     189276.761    3817653.841         -7.017
           4656             55     189276.092    3817656.766         -6.947
           4656             55     189275.424    3817659.690         -6.876
           4656             55     189274.755    3817662.615         -6.798
           4656             55     189274.087    3817665.540         -6.719
           4656             55     189273.418    3817668.464         -6.640
           4656             55     189272.750    3817671.389         -6.552
           4656             55     189272.081    3817674.313         -6.460
           4656             55     189271.413    3817677.238         -6.369
           4656             55     189270.744    3817680.162         -6.276
           4656             55     189270.076    3817683.087         -6.184
           4656             55     189269.407    3817686.012         -6.091
           4656             55     189268.739    3817688.936         -5.994
           4656             55     189268.070    3817691.861         -5.892
           4656             55     189267.402    3817694.785         -5.789
           4656             55     189266.733    3817697.710         -5.686
           4656             55     189266.065    3817700.634         -5.584
           4656             55     189265.396    3817703.559         -5.482
           4656             55     189264.728    3817706.484         -5.378
           4656             55     189264.059    3817709.408         -5.265
           4656             55     189263.391    3817712.333         -5.146
           4656             55     189262.722    3817715.257         -5.031
           4656             55     189262.054    3817718.182         -4.919
           4656             55     189261.385    3817721.106         -4.807
