# this file can be loaded into matlab with csv2struct
fileName;Date
KB114_5150_19740101.asc;19740101
KB114_5150_19760101.ASC;19760101
KB114_5150_19780101.asc;19780101
KB114_5150_19800101.ASC;19800101
KB114_5150_19820101.asc;19820101
KB114_5150_19840101.ASC;19840101
KB114_5150_19860101.asc;19860101
KB114_5150_19880101.asc;19880101
KB114_5150_19890101.ASC;19890101
KB114_5150_19900101.asc;19900101
KB114_5150_19920101.ASC;19920101
KB114_5150_19940101.asc;19940101
KB114_5150_19950101.asc;19950101
KB114_5150_19960101.asc;19960101
KB114_5150_19970101.asc;19970101
KB114_5150_19980101.ASC;19980101
KB114_5150_19990101.asc;19990101
KB114_5150_20000101.asc;20000101
KB114_5150_20010101.asc;20010101
KB114_5150_20020101.asc;20020101
KB114_5150_20030101.asc;20030101
KB114_5150_20040101.asc;20040101
KB114_5150_20050101.asc;20050101
KB114_5150_20081015.asc;20081015
KB115_3736_19640101.asc;19640101
KB115_3736_19890101.ASC;19890101
KB115_3736_19930101.asc;19930101
KB115_3938_19640101.ASC;19640101
KB115_3938_19700101.asc;19700101
KB115_3938_19720101.asc;19720101
KB115_3938_19790101.asc;19790101
KB115_3938_19800101.ASC;19800101
KB115_3938_19840101.ASC;19840101
KB115_3938_19860101.asc;19860101
KB115_3938_19890101.ASC;19890101
KB115_3938_19900101.asc;19900101
KB115_3938_19910101.asc;19910101
KB115_3938_19920101.ASC;19920101
KB115_3938_19920901.asc;19920901
KB115_3938_19930101.asc;19930101
KB115_3938_19940101.asc;19940101
KB115_3938_19960101.asc;19960101
KB115_3938_19970101.asc;19970101
KB115_3938_19980101.ASC;19980101
KB115_3938_19980501.asc;19980501
KB115_3938_19990414.asc;19990414
KB115_3938_20000101.asc;20000101
KB115_3938_20010101.asc;20010101
KB115_3938_20030714.asc;20030714
KB115_3938_20040804.asc;20040804
KB115_3938_20060523.asc;20060523
KB115_4140_19600101.asc;19600101
KB115_4140_19640101.ASC;19640101
KB115_4140_19680101.ASC;19680101
KB115_4140_19700101.asc;19700101
KB115_4140_19720101.ASC;19720101
KB115_4140_19760101.ASC;19760101
KB115_4140_19790101.asc;19790101
KB115_4140_19800101.ASC;19800101
KB115_4140_19840101.ASC;19840101
KB115_4140_19860101.asc;19860101
KB115_4140_19880101.asc;19880101
KB115_4140_19890101.ASC;19890101
KB115_4140_19900101.asc;19900101
KB115_4140_19910101.asc;19910101
KB115_4140_19920101.ASC;19920101
KB115_4140_19920401.asc;19920401
KB115_4140_19930101.asc;19930101
KB115_4140_19940301.asc;19940301
KB115_4140_19950101.asc;19950101
KB115_4140_19960101.asc;19960101
KB115_4140_19970401.asc;19970401
KB115_4140_19980101.ASC;19980101
KB115_4140_19980401.asc;19980401
KB115_4140_19990101.asc;19990101
KB115_4140_19990301.asc;19990301
KB115_4140_19990414.asc;19990414
KB115_4140_20000101.asc;20000101
KB115_4140_20010101.asc;20010101
KB115_4140_20030101.asc;20030101
KB115_4140_20030709.asc;20030709
KB115_4140_20040101.asc;20040101
KB115_4140_20040524.asc;20040524
KB115_4140_20060807.asc;20060807
KB115_4342_19600101.asc;19600101
KB115_4342_19640101.ASC;19640101
KB115_4342_19680101.ASC;19680101
KB115_4342_19700101.asc;19700101
KB115_4342_19720101.ASC;19720101
KB115_4342_19760101.ASC;19760101
KB115_4342_19790101.asc;19790101
KB115_4342_19800101.ASC;19800101
KB115_4342_19840101.ASC;19840101
KB115_4342_19850101.asc;19850101
KB115_4342_19850106.asc;19850106
KB115_4342_19850601.asc;19850601
KB115_4342_19860101.asc;19860101
KB115_4342_19860106.asc;19860106
KB115_4342_19860601.asc;19860601
KB115_4342_19870101.asc;19870101
KB115_4342_19870106.asc;19870106
KB115_4342_19870601.asc;19870601
KB115_4342_19880101.asc;19880101
KB115_4342_19890101.ASC;19890101
KB115_4342_19900101.asc;19900101
KB115_4342_19910101.asc;19910101
KB115_4342_19920101.ASC;19920101
KB115_4342_19920106.asc;19920106
KB115_4342_19920601.asc;19920601
KB115_4342_19930101.asc;19930101
KB115_4342_19940101.asc;19940101
KB115_4342_19940301.asc;19940301
KB115_4342_19950101.asc;19950101
KB115_4342_19960101.asc;19960101
KB115_4342_19970101.asc;19970101
KB115_4342_19970401.asc;19970401
KB115_4342_19980101.ASC;19980101
KB115_4342_19990101.asc;19990101
KB115_4342_19990301.asc;19990301
KB115_4342_19990414.asc;19990414
KB115_4342_20000101.asc;20000101
KB115_4342_20000302.asc;20000302
KB115_4342_20010101.asc;20010101
KB115_4342_20030101.asc;20030101
KB115_4342_20040101.asc;20040101
KB115_4342_20040524.asc;20040524
KB115_4342_20060816.asc;20060816
KB115_4342_20071108.asc;20071108
KB115_4544_19600101.asc;19600101
KB115_4544_19640101.ASC;19640101
KB115_4544_19680101.ASC;19680101
KB115_4544_19720101.ASC;19720101
KB115_4544_19760101.ASC;19760101
KB115_4544_19800101.ASC;19800101
KB115_4544_19840101.ASC;19840101
KB115_4544_19850101.asc;19850101
KB115_4544_19850106.asc;19850106
KB115_4544_19850601.asc;19850601
KB115_4544_19860101.asc;19860101
KB115_4544_19860106.asc;19860106
KB115_4544_19860601.asc;19860601
KB115_4544_19870101.asc;19870101
KB115_4544_19870106.asc;19870106
KB115_4544_19870601.asc;19870601
KB115_4544_19880101.asc;19880101
KB115_4544_19890101.ASC;19890101
KB115_4544_19900101.asc;19900101
KB115_4544_19910101.asc;19910101
KB115_4544_19920101.ASC;19920101
KB115_4544_19920106.asc;19920106
KB115_4544_19920601.asc;19920601
KB115_4544_19940101.asc;19940101
KB115_4544_19950101.asc;19950101
KB115_4544_19960101.asc;19960101
KB115_4544_19970101.asc;19970101
KB115_4544_19980101.ASC;19980101
KB115_4544_19990101.asc;19990101
KB115_4544_20000101.asc;20000101
KB115_4544_20010101.asc;20010101
KB115_4544_20040101.asc;20040101
KB115_4544_20070309.asc;20070309
KB115_4746_19600101.asc;19600101
KB115_4746_19640101.asc;19640101
KB115_4746_19680101.asc;19680101
KB115_4746_19720101.asc;19720101
KB115_4746_19760101.asc;19760101
KB115_4746_19800101.asc;19800101
KB115_4746_19840101.asc;19840101
KB115_4746_19860101.asc;19860101
KB115_4746_19870101.asc;19870101
KB115_4746_19880101.asc;19880101
KB115_4746_19890101.asc;19890101
KB115_4746_19910101.asc;19910101
KB115_4746_19920101.asc;19920101
KB115_4746_19940101.asc;19940101
KB115_4746_19950101.asc;19950101
KB115_4746_19960101.asc;19960101
KB115_4746_19990101.asc;19990101
KB115_4746_20000101.asc;20000101
KB115_4746_20010101.asc;20010101
KB115_4746_20020501.asc;20020501
KB115_4746_20040101.asc;20040101
KB115_4746_20071108.asc;20071108
KB115_4746_20080414.asc;20080414
KB115_4948_19500101.asc;19500101
KB115_4948_19550101.asc;19550101
KB115_4948_19580101.asc;19580101
KB115_4948_19600101.asc;19600101
KB115_4948_19620101.asc;19620101
KB115_4948_19640101.ASC;19640101
KB115_4948_19660101.asc;19660101
KB115_4948_19680101.ASC;19680101
KB115_4948_19700101.asc;19700101
KB115_4948_19720101.ASC;19720101
KB115_4948_19740101.asc;19740101
KB115_4948_19760101.ASC;19760101
KB115_4948_19780101.asc;19780101
KB115_4948_19800101.ASC;19800101
KB115_4948_19820101.asc;19820101
KB115_4948_19840101.ASC;19840101
KB115_4948_19860101.asc;19860101
KB115_4948_19880101.asc;19880101
KB115_4948_19890101.ASC;19890101
KB115_4948_19900101.asc;19900101
KB115_4948_19910101.asc;19910101
KB115_4948_19920101.ASC;19920101
KB115_4948_19940101.asc;19940101
KB115_4948_19950101.asc;19950101
KB115_4948_19960101.asc;19960101
KB115_4948_19970101.asc;19970101
KB115_4948_19980101.ASC;19980101
KB115_4948_19990101.asc;19990101
KB115_4948_20000101.asc;20000101
KB115_4948_20010101.asc;20010101
KB115_4948_20020101.asc;20020101
KB115_4948_20030101.asc;20030101
KB115_4948_20040101.asc;20040101
KB115_4948_20050101.asc;20050101
KB115_4948_20081002.asc;20081002
KB115_5150_19500101.asc;19500101
KB115_5150_19550101.asc;19550101
KB115_5150_19580101.asc;19580101
KB115_5150_19600101.asc;19600101
KB115_5150_19620101.asc;19620101
KB115_5150_19640101.ASC;19640101
KB115_5150_19660101.asc;19660101
KB115_5150_19680101.ASC;19680101
KB115_5150_19700101.asc;19700101
KB115_5150_19720101.ASC;19720101
KB115_5150_19740101.asc;19740101
KB115_5150_19760101.ASC;19760101
KB115_5150_19780101.asc;19780101
KB115_5150_19800101.ASC;19800101
KB115_5150_19820101.asc;19820101
KB115_5150_19840101.ASC;19840101
KB115_5150_19860101.asc;19860101
KB115_5150_19880101.asc;19880101
KB115_5150_19890101.ASC;19890101
KB115_5150_19900101.asc;19900101
KB115_5150_19910101.asc;19910101
KB115_5150_19920101.ASC;19920101
KB115_5150_19940101.asc;19940101
KB115_5150_19950101.asc;19950101
KB115_5150_19960101.asc;19960101
KB115_5150_19970101.asc;19970101
KB115_5150_19980101.ASC;19980101
KB115_5150_19990101.asc;19990101
KB115_5150_20000101.asc;20000101
KB115_5150_20010101.asc;20010101
KB115_5150_20020101.asc;20020101
KB115_5150_20030101.asc;20030101
KB115_5150_20040101.asc;20040101
KB115_5150_20050101.asc;20050101
KB115_5150_20081002.asc;20081002
KB116_3736_19640101.asc;19640101
KB116_3736_19890101.ASC;19890101
KB116_3736_19920101.ASC;19920101
KB116_3736_19930201.asc;19930201
KB116_3736_19960701.asc;19960701
KB116_3736_19970501.asc;19970501
KB116_3736_19980101.ASC;19980101
KB116_3736_19990527.asc;19990527
KB116_3736_19990801.asc;19990801
KB116_3736_20040428.asc;20040428
KB116_3736_20060911.asc;20060911
KB116_3938_19570101.asc;19570101
KB116_3938_19640101.ASC;19640101
KB116_3938_19680101.ASC;19680101
KB116_3938_19700101.asc;19700101
KB116_3938_19720101.ASC;19720101
KB116_3938_19760101.ASC;19760101
KB116_3938_19790101.asc;19790101
KB116_3938_19800101.ASC;19800101
KB116_3938_19840101.ASC;19840101
KB116_3938_19860101.asc;19860101
KB116_3938_19890101.ASC;19890101
KB116_3938_19900101.asc;19900101
KB116_3938_19910401.asc;19910401
KB116_3938_19920101.ASC;19920101
KB116_3938_19920501.asc;19920501
KB116_3938_19920508.asc;19920508
KB116_3938_19930201.asc;19930201
KB116_3938_19940101.asc;19940101
KB116_3938_19960601.asc;19960601
KB116_3938_19970401.asc;19970401
KB116_3938_19980101.ASC;19980101
KB116_3938_19980501.asc;19980501
KB116_3938_19990414.asc;19990414
KB116_3938_19990527.asc;19990527
KB116_3938_19990801.asc;19990801
KB116_3938_20000101.asc;20000101
KB116_3938_20010101.asc;20010101
KB116_3938_20020918.asc;20020918
KB116_3938_20030318.asc;20030318
KB116_3938_20040428.asc;20040428
KB116_3938_20050726.asc;20050726
KB116_3938_20060911.asc;20060911
KB116_4140_19570101.asc;19570101
KB116_4140_19640101.ASC;19640101
KB116_4140_19680101.ASC;19680101
KB116_4140_19700101.asc;19700101
KB116_4140_19720101.ASC;19720101
KB116_4140_19760101.ASC;19760101
KB116_4140_19790101.asc;19790101
KB116_4140_19800101.ASC;19800101
KB116_4140_19840101.ASC;19840101
KB116_4140_19860101.asc;19860101
KB116_4140_19880101.asc;19880101
KB116_4140_19890101.ASC;19890101
KB116_4140_19900101.asc;19900101
KB116_4140_19910101.asc;19910101
KB116_4140_19910301.asc;19910301
KB116_4140_19920101.ASC;19920101
KB116_4140_19920401.asc;19920401
KB116_4140_19930101.asc;19930101
KB116_4140_19940301.asc;19940301
KB116_4140_19960101.asc;19960101
KB116_4140_19970401.asc;19970401
KB116_4140_19980101.ASC;19980101
KB116_4140_19980301.asc;19980301
KB116_4140_19990101.asc;19990101
KB116_4140_19990414.asc;19990414
KB116_4140_20000101.asc;20000101
KB116_4140_20010101.asc;20010101
KB116_4140_20030101.asc;20030101
KB116_4140_20030318.asc;20030318
KB116_4140_20030513.asc;20030513
KB116_4140_20030709.asc;20030709
KB116_4140_20040101.asc;20040101
KB116_4140_20060312.asc;20060312
KB116_4342_19570101.asc;19570101
KB116_4342_19640101.ASC;19640101
KB116_4342_19680101.ASC;19680101
KB116_4342_19700101.asc;19700101
KB116_4342_19720101.ASC;19720101
KB116_4342_19760101.ASC;19760101
KB116_4342_19790101.asc;19790101
KB116_4342_19800101.ASC;19800101
KB116_4342_19840101.ASC;19840101
KB116_4342_19860101.asc;19860101
KB116_4342_19870101.asc;19870101
KB116_4342_19880101.asc;19880101
KB116_4342_19890101.ASC;19890101
KB116_4342_19900101.asc;19900101
KB116_4342_19910101.asc;19910101
KB116_4342_19920101.ASC;19920101
KB116_4342_19930101.asc;19930101
KB116_4342_19940101.asc;19940101
KB116_4342_19940301.asc;19940301
KB116_4342_19950101.asc;19950101
KB116_4342_19960101.asc;19960101
KB116_4342_19970101.asc;19970101
KB116_4342_19980101.ASC;19980101
KB116_4342_19990101.asc;19990101
KB116_4342_19990401.asc;19990401
KB116_4342_19990414.asc;19990414
KB116_4342_20000101.asc;20000101
KB116_4342_20010101.asc;20010101
KB116_4342_20030101.asc;20030101
KB116_4342_20030513.asc;20030513
KB116_4342_20030709.asc;20030709
KB116_4342_20040101.asc;20040101
KB116_4342_20040525.asc;20040525
KB116_4342_20060816.asc;20060816
KB116_4544_19730101.asc;19730101
KB116_4544_19800101.asc;19800101
KB116_4544_19840101.asc;19840101
KB116_4544_19850101.asc;19850101
KB116_4544_19860101.asc;19860101
KB116_4544_19870101.asc;19870101
KB116_4544_19880101.asc;19880101
KB116_4544_19890101.asc;19890101
KB116_4544_19910101.asc;19910101
KB116_4544_19920101.asc;19920101
KB116_4544_19930101.asc;19930101
KB116_4544_19940101.asc;19940101
KB116_4544_19950101.asc;19950101
KB116_4544_19960101.asc;19960101
KB116_4544_19970101.asc;19970101
KB116_4544_19990101.asc;19990101
KB116_4544_20000101.asc;20000101
KB116_4544_20010101.asc;20010101
KB116_4544_20030101.asc;20030101
KB116_4544_20040101.asc;20040101
KB116_4544_20061221.asc;20061221
KB116_4746_19730101.asc;19730101
KB116_4746_19800101.asc;19800101
KB116_4746_19840101.asc;19840101
KB116_4746_19850101.asc;19850101
KB116_4746_19860101.asc;19860101
KB116_4746_19870101.asc;19870101
KB116_4746_19880101.asc;19880101
KB116_4746_19890101.asc;19890101
KB116_4746_19920101.asc;19920101
KB116_4746_19930101.asc;19930101
KB116_4746_19940101.asc;19940101
KB116_4746_19950101.asc;19950101
KB116_4746_19960101.asc;19960101
KB116_4746_19990101.asc;19990101
KB116_4746_20000101.asc;20000101
KB116_4746_20010101.asc;20010101
KB116_4746_20040101.asc;20040101
KB116_4746_20061221.asc;20061221
KB116_4948_19550101.asc;19550101
KB116_4948_19570101.asc;19570101
KB116_4948_19580101.asc;19580101
KB116_4948_19590101.asc;19590101
KB116_4948_19600101.asc;19600101
KB116_4948_19610101.asc;19610101
KB116_4948_19620101.asc;19620101
KB116_4948_19630101.asc;19630101
KB116_4948_19640101.ASC;19640101
KB116_4948_19650101.asc;19650101
KB116_4948_19660101.asc;19660101
KB116_4948_19670101.asc;19670101
KB116_4948_19680101.ASC;19680101
KB116_4948_19690101.asc;19690101
KB116_4948_19700101.asc;19700101
KB116_4948_19710101.asc;19710101
KB116_4948_19720101.ASC;19720101
KB116_4948_19730101.asc;19730101
KB116_4948_19740101.asc;19740101
KB116_4948_19750101.asc;19750101
KB116_4948_19760101.ASC;19760101
KB116_4948_19770101.asc;19770101
KB116_4948_19780101.asc;19780101
KB116_4948_19790101.asc;19790101
KB116_4948_19800101.ASC;19800101
KB116_4948_19820101.asc;19820101
KB116_4948_19840101.ASC;19840101
KB116_4948_19850101.asc;19850101
KB116_4948_19860101.asc;19860101
KB116_4948_19870101.asc;19870101
KB116_4948_19880101.asc;19880101
KB116_4948_19890101.ASC;19890101
KB116_4948_19900101.asc;19900101
KB116_4948_19910101.asc;19910101
KB116_4948_19920101.ASC;19920101
KB116_4948_19930101.asc;19930101
KB116_4948_19940101.asc;19940101
KB116_4948_19950101.asc;19950101
KB116_4948_19960101.asc;19960101
KB116_4948_19970101.asc;19970101
KB116_4948_19970106.asc;19970106
KB116_4948_19970601.asc;19970601
KB116_4948_19980101.ASC;19980101
KB116_4948_19980106.asc;19980106
KB116_4948_19980601.asc;19980601
KB116_4948_19990101.asc;19990101
KB116_4948_19990106.asc;19990106
KB116_4948_19990601.asc;19990601
KB116_4948_20000101.asc;20000101
KB116_4948_20000106.asc;20000106
KB116_4948_20000601.asc;20000601
KB116_4948_20010101.asc;20010101
KB116_4948_20020101.asc;20020101
KB116_4948_20020106.asc;20020106
KB116_4948_20020601.asc;20020601
KB116_4948_20030101.asc;20030101
KB116_4948_20030106.asc;20030106
KB116_4948_20030601.asc;20030601
KB116_4948_20040101.asc;20040101
KB116_4948_20050101.asc;20050101
KB116_4948_20080820.asc;20080820
KB116_5150_19550101.asc;19550101
KB116_5150_19570101.asc;19570101
KB116_5150_19580101.asc;19580101
KB116_5150_19590101.asc;19590101
KB116_5150_19600101.asc;19600101
KB116_5150_19610101.asc;19610101
KB116_5150_19620101.asc;19620101
KB116_5150_19630101.asc;19630101
KB116_5150_19640101.ASC;19640101
KB116_5150_19650101.asc;19650101
KB116_5150_19660101.asc;19660101
KB116_5150_19670101.asc;19670101
KB116_5150_19680101.ASC;19680101
KB116_5150_19690101.asc;19690101
KB116_5150_19700101.asc;19700101
KB116_5150_19710101.asc;19710101
KB116_5150_19720101.ASC;19720101
KB116_5150_19730101.asc;19730101
KB116_5150_19740101.asc;19740101
KB116_5150_19750101.asc;19750101
KB116_5150_19760101.ASC;19760101
KB116_5150_19770101.asc;19770101
KB116_5150_19780101.asc;19780101
KB116_5150_19790101.asc;19790101
KB116_5150_19800101.ASC;19800101
KB116_5150_19820101.asc;19820101
KB116_5150_19840101.ASC;19840101
KB116_5150_19850101.asc;19850101
KB116_5150_19860101.asc;19860101
KB116_5150_19870101.asc;19870101
KB116_5150_19880101.asc;19880101
KB116_5150_19890101.ASC;19890101
KB116_5150_19900101.asc;19900101
KB116_5150_19910101.asc;19910101
KB116_5150_19920101.ASC;19920101
KB116_5150_19930101.asc;19930101
KB116_5150_19940101.asc;19940101
KB116_5150_19950101.asc;19950101
KB116_5150_19960101.asc;19960101
KB116_5150_19970101.asc;19970101
KB116_5150_19970106.asc;19970106
KB116_5150_19970601.asc;19970601
KB116_5150_19980101.ASC;19980101
KB116_5150_19980106.asc;19980106
KB116_5150_19980601.asc;19980601
KB116_5150_19990101.asc;19990101
KB116_5150_19990106.asc;19990106
KB116_5150_19990601.asc;19990601
KB116_5150_20000101.asc;20000101
KB116_5150_20000106.asc;20000106
KB116_5150_20000601.asc;20000601
KB116_5150_20010101.asc;20010101
KB116_5150_20020101.asc;20020101
KB116_5150_20020106.asc;20020106
KB116_5150_20020601.asc;20020601
KB116_5150_20030101.asc;20030101
KB116_5150_20030106.asc;20030106
KB116_5150_20030601.asc;20030601
KB116_5150_20040101.asc;20040101
KB116_5150_20050101.asc;20050101
KB116_5150_20080820.asc;20080820
KB117_3534_19930401.asc;19930401
KB117_3534_19970501.asc;19970501
KB117_3534_19990601.asc;19990601
KB117_3534_20050424.asc;20050424
KB117_3534_20080806.asc;20080806
KB117_3736_19640101.ASC;19640101
KB117_3736_19890101.ASC;19890101
KB117_3736_19900501.asc;19900501
KB117_3736_19920101.ASC;19920101
KB117_3736_19920420.asc;19920420
KB117_3736_19930201.asc;19930201
KB117_3736_19930401.asc;19930401
KB117_3736_19960701.asc;19960701
KB117_3736_19970501.asc;19970501
KB117_3736_19980101.ASC;19980101
KB117_3736_19990401.asc;19990401
KB117_3736_19990527.asc;19990527
KB117_3736_19990601.asc;19990601
KB117_3736_20040428.asc;20040428
KB117_3736_20060911.asc;20060911
KB117_3938a_20050713.asc;_2005071c
KB117_3938b_20050713.asc;_2005071c
KB117_3938_19570101.asc;19570101
KB117_3938_19640101.ASC;19640101
KB117_3938_19680101.ASC;19680101
KB117_3938_19700101.asc;19700101
KB117_3938_19720101.ASC;19720101
KB117_3938_19760101.ASC;19760101
KB117_3938_19790101.asc;19790101
KB117_3938_19800101.ASC;19800101
KB117_3938_19840101.ASC;19840101
KB117_3938_19860101.asc;19860101
KB117_3938_19890101.ASC;19890101
KB117_3938_19900401.asc;19900401
KB117_3938_19910301.asc;19910301
KB117_3938_19920101.ASC;19920101
KB117_3938_19920401.asc;19920401
KB117_3938_19920420.asc;19920420
KB117_3938_19930201.asc;19930201
KB117_3938_19930301.asc;19930301
KB117_3938_19940101.asc;19940101
KB117_3938_19960401.asc;19960401
KB117_3938_19970401.asc;19970401
KB117_3938_19980101.ASC;19980101
KB117_3938_19980701.asc;19980701
KB117_3938_19990401.asc;19990401
KB117_3938_19990414.asc;19990414
KB117_3938_19990527.asc;19990527
KB117_3938_20000101.asc;20000101
KB117_3938_20010101.asc;20010101
KB117_3938_20020917.asc;20020917
KB117_3938_20030318.asc;20030318
KB117_3938_20040428.asc;20040428
KB117_3938_20060911.asc;20060911
KB117_4140_19570101.asc;19570101
KB117_4140_19640101.ASC;19640101
KB117_4140_19680101.ASC;19680101
KB117_4140_19700101.asc;19700101
KB117_4140_19720101.ASC;19720101
KB117_4140_19760101.ASC;19760101
KB117_4140_19790101.asc;19790101
KB117_4140_19800101.ASC;19800101
KB117_4140_19840101.ASC;19840101
KB117_4140_19860101.asc;19860101
KB117_4140_19890101.ASC;19890101
KB117_4140_19900101.asc;19900101
KB117_4140_19910101.asc;19910101
KB117_4140_19910301.asc;19910301
KB117_4140_19920101.ASC;19920101
KB117_4140_19920401.asc;19920401
KB117_4140_19930101.asc;19930101
KB117_4140_19940101.asc;19940101
KB117_4140_19960101.asc;19960101
KB117_4140_19970301.asc;19970301
KB117_4140_19980101.ASC;19980101
KB117_4140_19980301.asc;19980301
KB117_4140_19990414.asc;19990414
KB117_4140_20000101.asc;20000101
KB117_4140_20010101.asc;20010101
KB117_4140_20030101.asc;20030101
KB117_4140_20030318.asc;20030318
KB117_4140_20030513.asc;20030513
KB117_4140_20040317.asc;20040317
KB117_4140_20060312.asc;20060312
KB117_4342_19550101.asc;19550101
KB117_4342_19570101.asc;19570101
KB117_4342_19580101.asc;19580101
KB117_4342_19590101.asc;19590101
KB117_4342_19600101.asc;19600101
KB117_4342_19610101.asc;19610101
KB117_4342_19620101.asc;19620101
KB117_4342_19630101.asc;19630101
KB117_4342_19640101.asc;19640101
KB117_4342_19650101.asc;19650101
KB117_4342_19660101.asc;19660101
KB117_4342_19670101.asc;19670101
KB117_4342_19680101.asc;19680101
KB117_4342_19690101.asc;19690101
KB117_4342_19700101.asc;19700101
KB117_4342_19710101.asc;19710101
KB117_4342_19720101.asc;19720101
KB117_4342_19730101.asc;19730101
KB117_4342_19740101.asc;19740101
KB117_4342_19750101.asc;19750101
KB117_4342_19760101.asc;19760101
KB117_4342_19770101.asc;19770101
KB117_4342_19780101.asc;19780101
KB117_4342_19790101.asc;19790101
KB117_4342_19800101.asc;19800101
KB117_4342_19820101.asc;19820101
KB117_4342_19840101.asc;19840101
KB117_4342_19850101.asc;19850101
KB117_4342_19860101.asc;19860101
KB117_4342_19870101.asc;19870101
KB117_4342_19880101.asc;19880101
KB117_4342_19890101.asc;19890101
KB117_4342_19900101.asc;19900101
KB117_4342_19910101.asc;19910101
KB117_4342_19920101.asc;19920101
KB117_4342_19930101.asc;19930101
KB117_4342_19940101.asc;19940101
KB117_4342_19950101.asc;19950101
KB117_4342_19960101.asc;19960101
KB117_4342_19970101.asc;19970101
KB117_4342_19970106.asc;19970106
KB117_4342_19970601.asc;19970601
KB117_4342_19980101.asc;19980101
KB117_4342_19980106.asc;19980106
KB117_4342_19980601.asc;19980601
KB117_4342_19990101.asc;19990101
KB117_4342_19990106.asc;19990106
KB117_4342_19990601.asc;19990601
KB117_4342_20000101.asc;20000101
KB117_4342_20000106.asc;20000106
KB117_4342_20000601.asc;20000601
KB117_4342_20010101.asc;20010101
KB117_4342_20020101.asc;20020101
KB117_4342_20020106.asc;20020106
KB117_4342_20020601.asc;20020601
KB117_4342_20030101.asc;20030101
KB117_4342_20030106.asc;20030106
KB117_4342_20030601.asc;20030601
KB117_4342_20040101.asc;20040101
KB117_4342_20050101.asc;20050101
KB117_4544_19550101.asc;19550101
KB117_4544_19570101.asc;19570101
KB117_4544_19580101.asc;19580101
KB117_4544_19590101.asc;19590101
KB117_4544_19600101.asc;19600101
KB117_4544_19610101.asc;19610101
KB117_4544_19620101.asc;19620101
KB117_4544_19630101.asc;19630101
KB117_4544_19640101.asc;19640101
KB117_4544_19650101.asc;19650101
KB117_4544_19660101.asc;19660101
KB117_4544_19670101.asc;19670101
KB117_4544_19680101.asc;19680101
KB117_4544_19690101.asc;19690101
KB117_4544_19700101.asc;19700101
KB117_4544_19710101.asc;19710101
KB117_4544_19720101.asc;19720101
KB117_4544_19730101.asc;19730101
KB117_4544_19740101.asc;19740101
KB117_4544_19750101.asc;19750101
KB117_4544_19760101.asc;19760101
KB117_4544_19770101.asc;19770101
KB117_4544_19780101.asc;19780101
KB117_4544_19790101.asc;19790101
KB117_4544_19800101.asc;19800101
KB117_4544_19820101.asc;19820101
KB117_4544_19840101.asc;19840101
KB117_4544_19850101.asc;19850101
KB117_4544_19860101.asc;19860101
KB117_4544_19870101.asc;19870101
KB117_4544_19880101.asc;19880101
KB117_4544_19890101.asc;19890101
KB117_4544_19900101.asc;19900101
KB117_4544_19910101.asc;19910101
KB117_4544_19920101.asc;19920101
KB117_4544_19930101.asc;19930101
KB117_4544_19940101.asc;19940101
KB117_4544_19950101.asc;19950101
KB117_4544_19960101.asc;19960101
KB117_4544_19970101.asc;19970101
KB117_4544_19970106.asc;19970106
KB117_4544_19970601.asc;19970601
KB117_4544_19980101.asc;19980101
KB117_4544_19980106.asc;19980106
KB117_4544_19980601.asc;19980601
KB117_4544_19990101.asc;19990101
KB117_4544_19990106.asc;19990106
KB117_4544_19990601.asc;19990601
KB117_4544_20000101.asc;20000101
KB117_4544_20000106.asc;20000106
KB117_4544_20000601.asc;20000601
KB117_4544_20010101.asc;20010101
KB117_4544_20020101.asc;20020101
KB117_4544_20020106.asc;20020106
KB117_4544_20020601.asc;20020601
KB117_4544_20030101.asc;20030101
KB117_4544_20030106.asc;20030106
KB117_4544_20030601.asc;20030601
KB117_4544_20040101.asc;20040101
KB117_4544_20050101.asc;20050101
KB117_4544_20061221.asc;20061221
KB117_4544_20070226.asc;20070226
KB117_4746_19550101.asc;19550101
KB117_4746_19570101.asc;19570101
KB117_4746_19580101.asc;19580101
KB117_4746_19590101.asc;19590101
KB117_4746_19600101.asc;19600101
KB117_4746_19610101.asc;19610101
KB117_4746_19620101.asc;19620101
KB117_4746_19630101.asc;19630101
KB117_4746_19640101.asc;19640101
KB117_4746_19650101.asc;19650101
KB117_4746_19660101.asc;19660101
KB117_4746_19670101.asc;19670101
KB117_4746_19680101.asc;19680101
KB117_4746_19690101.asc;19690101
KB117_4746_19700101.asc;19700101
KB117_4746_19710101.asc;19710101
KB117_4746_19720101.asc;19720101
KB117_4746_19730101.asc;19730101
KB117_4746_19740101.asc;19740101
KB117_4746_19750101.asc;19750101
KB117_4746_19760101.asc;19760101
KB117_4746_19770101.asc;19770101
KB117_4746_19780101.asc;19780101
KB117_4746_19790101.asc;19790101
KB117_4746_19800101.asc;19800101
KB117_4746_19820101.asc;19820101
KB117_4746_19840101.asc;19840101
KB117_4746_19850101.asc;19850101
KB117_4746_19860101.asc;19860101
KB117_4746_19870101.asc;19870101
KB117_4746_19880101.asc;19880101
KB117_4746_19890101.asc;19890101
KB117_4746_19900101.asc;19900101
KB117_4746_19910101.asc;19910101
KB117_4746_19920101.asc;19920101
KB117_4746_19930101.asc;19930101
KB117_4746_19940101.asc;19940101
