80031	-1	Microspora quadrata	T.E. Hazen 1902	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	Microsporaceae	Microspora [2]	\N	quadrata	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2013-10-11
80032	-1	Microspora stagnorum	(F.T. Kützing 1833) N.G. Von Lagerheim 1887	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	Microsporaceae	Microspora [2]	\N	stagnorum	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2013-10-11
80033	-1	Microspora tenuiderma	G.M. Lokhorst 1999	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	Microsporaceae	Microspora [2]	\N	tenuiderma	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2013-10-11
80034	-1	Microspora tumidula	T.E. Hazen 1902	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	Microsporaceae	Microspora [2]	\N	tumidula	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2013-10-11
80035	-1	Microspora wittrockii	(J.N.F. Wille 1881) N.G. Von Lagerheim 1887	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	Microsporaceae	Microspora [2]	\N	wittrockii	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2013-10-11
80036	-1	Parallela transversalis	(L.A. de Brébisson 1844) P.M. Novis et al. 2010 ('transversale')*	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Chlorophyceae incertae sedis	Microsporaceae	Parallela	\N	transversalis	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-11-24
80037	-1	Hafniomonas botryodes	(F.W. Jane 1944) H. Ettl 1982	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Dunaliellales	Dunaliellaceae	Hafniomonas	\N	botryodes	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-09-01
80038	-1	Spermatozopsis exsultans	O.A. Korshikov 1913	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Dunaliellales	Dunaliellaceae	Spermatozopsis	\N	exsultans	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80039	-1	Spermatozopsis similis	H.R. Preisig et M. Melkonian 1984	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Dunaliellales	Dunaliellaceae	Spermatozopsis	\N	similis	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80040	-1	Oedogonium itzigsohnii	H.A. De Bary 1854 ex K.E. Hirn 1900	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Oedogoniaceae	Oedogonium	\N	itzigsohnii	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-06-18
80041	-1	Oedogonium undulatum	A.K.H. Braun in G.L. Rabenhorst 1863 ex K.E. Hirn 1900	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Oedogoniaceae	Oedogonium	\N	undulatum	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-06-18
80042	-1	Cephalomonas granulata	N.L. Higinbotham 1942	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Cephalomonas	\N	granulata	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-01-12
80043	-1	Dysmorphococcus feldmannii	(P.P.C. Bourrelly 1951) H. Ettl 1982	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Dysmorphococcus	\N	feldmannii	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2012-07-10
80044	-1	Dysmorphococcus peterfii	P.P.C. Bourrelly 1967	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Dysmorphococcus	\N	peterfii	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2012-07-10
80045	-1	Dysmorphococcus pseudovariabilis	H. Ettl 1982 (ICBN: nom. inval.)	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Dysmorphococcus	\N	pseudovariabilis	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2012-07-10
80046	-1	Dysmorphococcus variabilis	H. Takeda 1916	temporary name	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Dysmorphococcus	\N	variabilis	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2012-07-10
80047	-1	Dysmorphococcus variabilis [1]	H. Takeda 1916 s.str.	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Dysmorphococcus	\N	variabilis [1]	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2012-07-10
80048	-1	Hemitoma maeandrocystis	H.L. Skuja 1939	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Hemitoma	\N	maeandrocystis	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-11-25
80049	-1	Phacotus lendneri	R.H. Chodat 1902	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Phacotus	\N	lendneri	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80050	-1	Phacotus lenticularis	(C.G. Ehrenberg 1832) K.M. Diesing 1866	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Phacotus	\N	lenticularis	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80051	-1	Pteromonas aculeata	E.J. Lemmermann 1900	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	aculeata	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80052	-1	Pteromonas aequiciliata	(J. Gicklhorn 1920) R.H. Chodat in R.H. Chodat, R. Raineri et K.M. Drew 1926	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	aequiciliata	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80053	-1	Pteromonas alata	(F.J. Cohn in E.O.O. Von Kirchner 1878) A. Seligo 1886	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	alata	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80054	-1	Pteromonas angulosa [1]	R.H. Chodat 1896	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	angulosa [1]	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80055	-1	Pteromonas armata	O.A. Korshikov 1939	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	armata	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80056	-1	Pteromonas cordiformis	E.J. Lemmermann 1900	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	cordiformis	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2008-11-25
80057	-1	Pteromonas diptera	W. Conrad 1930	accepted	\N	Plantae	Chlorophyta	Chlorophyceae	Oedogoniales	Phacotaceae	Pteromonas	\N	diptera	\N	\N	\N	\N	http://domeintabellen-idsw.rws.nl/	\N	\N	\N	Aquo, last modified 2010-11-24
